@RELATION H10

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
64900,13.11,1.4,422,103.69,7.87
65000,13.15,1.4,422,104.86,7.67
65100,13.14,1.4,422,103.51,6.96
65200,13.14,1.41,422,103.95,7.95
65300,13.13,1.39,420,101.88,7.01
65400,13.14,1.4,422,102.43,6.71
65500,13.13,1.41,422,104.2,6.95
65600,13.12,1.4,424,104.02,7.62
65700,13.13,1.39,422,103.02,6.95
65800,13.12,1.39,422,101.45,7.93
65900,13.13,1.39,420,101.27,7.66
66000,13.12,1.41,422,104.37,7
66100,13.13,1.42,422,104.1,7.89
66200,13.15,1.43,424,104.54,6.98
66300,13.13,1.4,422,103.56,7.02
66400,13.14,1.42,424,104.65,6.94
66500,13.14,1.41,422,104.49,6.78
66600,13.09,1.43,424,105.02,7.84
66700,13.16,1.42,422,104.7,7.69
66800,13.14,1.44,424,103.71,7.05
66900,13.16,1.44,424,104.53,6.76
67000,13.17,1.44,424,104.8,7.84
67100,13.12,1.43,422,104.16,7.02
67200,13.15,1.44,422,104.15,6.99
67300,13.16,1.44,424,104.48,7.69
67400,13.13,1.43,424,105.3,7.66
67500,13.16,1.42,422,104.33,7.02
67600,13.13,1.42,422,104.25,7.79
67700,13.14,1.44,424,105.06,6.77
67800,13.15,1.43,422,104.73,7.05
67900,13.16,1.43,422,104.44,7.09
67986,13.15,1.44,424,104.3,7.06
68000,13.14,1.46,424,102.91,7.64
68100,13.14,1.43,422,103.67,7
68200,13.14,1.44,424,103.06,7.92
68300,13.13,1.42,424,104.94,7.94
68400,13.12,1.41,424,103.63,7
68500,13.13,1.42,424,105.33,7.03
68600,13.15,1.43,422,103.91,7.87
68700,13.15,1.42,422,104.57,7.02
68738,13.14,1.44,424,103.06,7.01
68800,13.13,1.41,422,104.67,6.99
68801,13.14,1.51,426,102.1,7.05
68900,13.12,1.44,426,103.41,7.01
69000,13.13,1.43,424,103.76,6.96
69100,13.15,1.42,424,103.38,7.01
69200,13.12,1.39,422,103.97,6.97
69300,13.14,1.43,424,102.4,7.85
69400,13.13,1.4,422,105.07,7.85
69500,13.15,1.4,422,105.17,7.64
69513,13.14,1.51,424,102.44,6.06
69514,13.11,1.52,426,102.68,6.07
69600,13.13,1.42,422,104,7.62
69700,13.14,1.42,422,103.35,7
69800,13.14,1.4,422,103.77,7.01
69900,13.13,1.41,422,103.66,7
70000,13.13,1.41,422,103.81,7.64
70100,13.12,1.41,422,103.64,7.02
70200,13.14,1.46,424,103.57,7
70300,13.14,1.42,422,103.55,7.02
70400,13.15,1.44,424,102.46,6.99
70500,13.16,1.41,422,103.92,7.01
70600,13.12,1.43,422,103.76,7.86
70700,13.11,1.42,422,104.23,6.79
70800,13.15,1.43,424,104.63,7.05
70900,13.15,1.42,424,104.34,7.95
71000,13.13,1.41,424,103.78,7.65
71100,13.14,1.42,422,103.82,7.71
71200,13.16,1.41,422,104.25,7.95
71210,13.15,1.45,424,103.42,6.94
71300,13.17,1.43,424,103.79,7.05
71400,2.68,1.37,424,1.17,0
71401,13.14,1.53,426,102.6,6.71
71500,13.13,1.42,422,104.78,7.65
71600,13.15,1.45,424,102.11,6.8
71700,13.13,1.42,422,104.04,6.69
71800,13.13,1.43,424,103.39,7.94
71900,13.14,1.42,422,104.46,7.02
72000,13.14,1.4,422,104.59,7.65
72100,13.15,1.4,422,103.68,7.95
72132,13.13,1.49,424,103.89,6.8
72200,13.12,1.43,422,104.3,7.02
72300,13.13,1.41,422,103.64,7.66
72400,13.15,1.4,422,103.7,6.99
72500,13.14,1.4,422,104,6.99
72600,13.15,1.4,422,104.66,7.11
72700,13.1,1.4,422,103.94,7.02
72800,13.1,1.41,424,103.65,6.71
72900,13.13,1.41,422,104.23,7
73000,13.14,1.4,422,104.58,7.06
73100,13.11,1.44,424,103.87,7.03
73200,13.14,1.41,424,103.09,6.99
73300,13.13,1.41,422,103.93,6.94
73400,13.12,1.39,422,104.15,6.92
73500,13.13,1.4,422,104.29,7.04
73600,13.14,1.4,422,104.07,6.97
73700,13.14,1.42,424,103.74,6.72
73800,13.12,1.43,424,103.54,7.85
73900,13.15,1.41,422,104.28,6.97
74000,13.14,1.41,422,104.51,7.88
74100,13.1,1.42,424,103.15,7.87
74200,13.12,1.43,424,104.47,6.99
74300,13.14,1.4,422,104.32,7.85
74400,13.13,1.4,422,103.36,7.91
74500,13.13,1.4,422,103.86,7.9
74600,13.13,1.4,424,103.6,6.73
74700,13.13,1.39,424,104.73,7.95
74800,13.1,1.41,424,104.63,6.98
74900,13.11,1.39,422,104.24,7.9
75000,13.09,1.39,424,104.32,7.92
75100,13.12,1.39,422,102.36,7.92
75200,13.11,1.4,422,103.9,7.85
75300,13.12,1.38,422,103.61,6.96
75400,13.11,1.41,424,104.22,6.71
75500,13.13,1.42,422,104.3,6.97
75600,13.08,1.38,420,102.09,7.86
75700,13.11,1.38,422,101.27,7.89
75800,13.11,1.38,422,99.1,6.71
75900,13.15,1.4,422,104.36,7.95
76000,13.12,1.37,422,101.36,7.86
76100,13.12,1.41,422,103.87,7.87
76200,13.13,1.4,424,104.33,7.64
76300,13.12,1.38,422,101.47,7
76400,13.13,1.37,422,102.64,6.96
76500,13.13,1.37,422,102.72,7.63
76600,13.12,1.4,420,102.62,7.04
76700,13.12,1.4,424,103.89,7.64
76800,13.11,1.42,424,103.35,6.94
76900,13.13,1.38,422,101.32,7.89
77000,13.12,1.41,422,104.07,7.9
77100,13.15,1.39,422,101.66,7.84
77200,13.11,1.41,422,104.12,7.9
77300,13.14,1.39,420,101.6,6.98
77400,13.08,1.4,422,102.27,7.88
77500,13.1,1.38,422,100.61,6.99
77600,13.1,1.42,424,104.5,7.61
77700,13.15,1.4,422,102.14,6.7
77800,13.14,1.41,422,101.77,7.85
77900,13.12,1.41,422,103.95,6.93
78000,13.1,1.4,422,101.23,7.83
78100,13.14,1.4,422,102.1,7.88
78200,13.12,1.42,424,104.33,6.96
78300,13.13,1.42,422,104.03,6.95
78400,13.14,1.41,422,103.09,6.96
78500,13.13,1.4,422,102.11,7.89
78600,13.13,1.4,422,100.91,7.94
78700,13.1,1.41,422,103.29,7.93
78800,13.12,1.4,422,101.14,6.81
78900,13.14,1.4,420,102.14,7
79000,13.12,1.42,424,102.83,7.62
79100,13.14,1.41,422,101.51,7
79200,13.12,1.42,424,104.6,6.97
79300,13.14,1.39,420,102.15,6.96
79400,13.13,1.42,420,103.37,7.92
79500,13.13,1.4,422,101.53,7.64
79600,13.14,1.39,422,101.58,6.99
79700,13.14,1.4,422,102.39,6.73
79800,13.14,1.4,422,101.71,7.92
79900,13.14,1.4,422,101.27,7.61
80000,13.14,1.4,422,100.27,7.88
80100,13.13,1.39,422,101.32,7.59
80200,13.13,1.45,424,103.53,6.72
80300,13.14,1.43,424,103.32,7.59
80400,13.14,1.41,422,101.01,6.95
80500,13.13,1.45,424,103.5,7.01
80600,13.14,1.4,422,101.03,7.9
80700,13.15,1.39,422,102.1,7.91
80800,13.13,1.4,422,100.79,7.72
80900,13.14,1.41,422,103.16,7.89
81000,13.13,1.39,422,101.91,7
81100,13.14,1.4,422,102.39,7.85
81200,13.12,1.44,422,103.29,6.94
81300,13.11,1.42,424,102.22,6.96
81400,13.14,1.42,420,102.79,7.94
81500,13.14,1.41,422,101.88,7.64
81600,13.13,1.4,420,101.78,7.84
81700,13.16,1.41,422,100.95,7.85
81800,13.15,1.43,422,103.21,7.92
81900,13.13,1.41,420,100.43,7.9
82000,13.14,1.41,422,101.29,7.64
82100,13.13,1.43,422,103.34,7.88
82200,13.17,1.39,422,103.38,7.92
82300,13.12,1.41,422,102.61,7.91
82400,13.17,1.41,422,100.76,7.87
82500,13.14,1.41,422,101.25,7.58
82600,13.12,1.43,422,104.09,7.02
82700,13.12,1.46,424,103.46,7.69
82800,13.12,1.39,422,101.37,7.82
82900,13.14,1.41,422,100.59,7.91
83000,13.12,1.41,422,101.45,7.64
83100,13.15,1.41,422,101.37,6.98
83200,13.12,1.43,424,104.62,7.03
83300,13.11,1.47,424,103.4,7.01
83400,13.16,1.41,420,101.44,7.94
83500,13.13,1.4,422,101.85,7.86
83600,13.14,1.4,420,100.75,7.87
83700,13.12,1.41,422,101.88,7.67
83800,13.12,1.4,422,100.93,7.86
83900,13.14,1.4,420,103.85,7.89
84000,13.15,1.43,422,103.95,7.01
84100,13.12,1.41,424,101.72,7.64
84200,13.13,1.42,422,102.39,7.94
84300,13.14,1.4,420,101.9,7.89
84400,13.12,1.4,422,101.65,7.95
84500,13.14,1.44,422,103.51,7.03
84600,13.13,1.46,424,103.17,6.74
84700,13.14,1.42,424,103.05,7.05
84800,13.14,1.42,422,101.47,7.88
84900,13.13,1.41,422,101.54,7.92
85000,13.14,1.39,422,102.08,7.9
85100,13.13,1.4,422,102.39,7.61
85200,13.15,1.4,422,101.97,7.01
85300,13.12,1.42,422,103.24,6.99
85400,13.1,1.41,422,103.74,6.94
85500,13.13,1.39,420,102.25,7.91
85600,13.12,1.4,420,100.05,7.91
85700,13.12,1.4,420,100.49,7.87
85800,13.14,1.4,420,100.88,7.88
85900,13.12,1.4,422,102.59,7.85
86000,13.14,1.39,422,102.15,7.61
86100,13.11,1.43,422,103.47,7
86200,13.1,1.39,420,101.49,7.58
86300,13.13,1.39,422,100.75,7.93
86400,13.1,1.42,424,103.6,7.62
86500,13.11,1.4,422,100.42,7.03
86600,13.15,1.47,426,103.36,7
86700,13.14,1.44,424,103.7,6.91
86781,13.14,1.59,434,100.52,6.8
86800,13.16,1.5,430,102.06,6.76
86900,13.11,1.42,426,105.24,7.05
87000,13.12,1.42,424,102.97,6.97
87100,13.14,1.42,424,101.71,7.6
87200,13.14,1.42,424,102.05,7.99
87300,13.15,1.42,422,102.43,6.93
87400,13.14,1.42,422,102.49,7.59
87500,13.1,1.41,424,102.93,7.91
87600,13.13,1.42,422,103.42,7.9
87700,13.15,1.4,422,103.15,7.86
87800,13.13,1.41,422,103.64,7.87
87900,13.13,1.41,422,102.87,7.98
88000,13.11,1.41,422,103.22,7.88
88100,13.11,1.4,422,103.15,7.05
88200,13.11,1.4,422,102.29,7.93
88300,13.13,1.42,422,103.55,7.9
88400,13.09,1.46,426,101.68,6.71
88500,13.12,1.41,422,103.6,6.75
88600,13.12,1.43,422,102.79,7.64
88700,13.13,1.38,422,104.22,6.97
88800,13.14,1.42,424,103.95,7.04
88900,13.12,1.39,422,103.91,7.03
89000,13.13,1.42,422,103.88,7.66
89100,13.14,1.4,420,103.99,7.91
89200,13.12,1.4,424,103.98,6.7
89300,13.14,1.43,424,102.42,6.72
89337,13.13,1.54,430,105.01,6.56
89400,13.13,1.42,424,103.56,7.73
89432,13.13,1.4,422,102.6,7.05
89500,13.11,1.4,422,102.84,7.07
89600,13.11,1.41,422,103.34,7.05
89700,13.12,1.42,424,102.75,7.89
89800,13.13,1.43,424,102.36,7.02
89900,13.13,1.39,422,103.38,7.08
90000,13.14,1.42,422,102.68,7.94
90100,13.11,1.42,424,103.41,7.87
90200,13.11,1.39,422,103.56,6.95
90300,13.1,1.4,424,103.8,6.66
90400,13.1,1.41,422,103.32,6.95
90500,13.13,1.39,422,103.94,7.92
90600,13.12,1.45,424,103.14,6.98
90700,13.12,1.39,422,104.68,7
90800,13.12,1.4,422,104.28,6.99
90900,13.1,1.41,422,103.91,7.87
91000,13.11,1.47,426,103.83,7.01
91100,13.14,1.41,422,104.41,6.99
91200,13.13,1.41,422,103.62,6.92
91300,13.11,1.39,422,104.12,7.87
91400,13.12,1.4,420,104.31,6.97
91500,13.11,1.4,422,104.64,6.99
91600,13.11,1.44,424,102.14,7.89
91700,13.14,1.43,422,103.4,7.89
91800,13.1,1.42,422,103.43,7
91900,13.12,1.41,422,104.26,7.87
92000,13.11,1.42,422,105.01,6.98
92100,13.13,1.42,422,104.44,6.97
92200,13.15,1.42,422,104.7,7.93
92300,13.15,1.41,422,103.28,7.01
92400,13.13,1.41,422,103.51,7.86
92500,13.15,1.4,422,103.12,7.88
92600,13.13,1.4,422,103.02,7.88
92700,13.12,1.45,424,103.83,7.01
92800,13.12,1.41,422,104.85,7.03
92900,13.15,1.4,422,103.04,6.97
93000,13.12,1.4,422,103.19,7.87
93100,13.14,1.4,422,102.53,7.05
93200,13.13,1.4,422,100.62,7.92
93300,13.12,1.4,424,101.68,7.87
93400,13.16,1.42,422,105.02,7
93500,13.14,1.43,424,104.68,6.98
93600,13.16,1.42,422,102.65,7.05
93700,13.14,1.4,420,100.47,7.95
93800,13.13,1.4,420,100.84,7.88
93801,13.15,1.43,422,104.49,7.91
93900,13.15,1.4,422,100.85,6.96
94000,13.11,1.39,422,100.93,6.99
94100,13.13,1.4,420,100.57,7.88
94200,13.11,1.4,422,100.74,7.89
94300,13.1,1.41,424,102.68,6.99
94400,13.11,1.4,422,101.74,6.93
94500,13.13,1.39,422,100.57,6.96
94600,13.11,1.4,422,100.87,7.04
94700,13.14,1.42,422,103.5,7.07
94800,13.13,1.39,420,100.34,7.01
94900,13.14,1.39,422,102.2,7.89
95000,13.13,1.42,422,102.46,6.98
95100,13.15,1.42,422,102.86,6.92
95200,13.15,1.4,420,101.6,7
95300,13.13,1.42,422,102.09,6.96
95400,13.14,1.4,420,101.39,6.97
95500,13.12,1.46,424,103.52,6.99
95600,13.14,1.43,422,102.99,7.89
95700,13.12,1.44,422,103.73,7.01
95800,13.13,1.44,422,103.68,7.93
95900,13.13,1.41,422,102.27,7
96000,13.15,1.41,420,100.93,7
96100,13.15,1.41,420,101.14,7.91
96200,13.14,1.4,420,102.43,7.84
96300,13.12,1.4,420,102.4,7.98
96400,13.13,1.41,422,101.27,7.9
96500,13.14,1.41,422,101.4,7.01
96600,13.16,1.4,422,102.03,7.02
96700,13.16,1.41,422,100.74,7.94
96800,13.19,1.43,422,101.89,6.93
96900,13.16,1.41,420,101.28,7.02
97000,13.18,1.41,422,100.96,7.92
97100,13.14,1.4,420,102.37,7.04
97200,13.15,1.41,420,102.47,6.95
97300,13.15,1.41,420,101.55,6.97
97400,13.15,1.41,420,102.31,7.9
97500,13.14,1.41,420,101.44,7.91
97600,13.17,1.46,422,103.8,6.99
97700,13.17,1.41,420,101.04,7.92
97800,13.17,1.44,424,104.09,7.01
97900,13.15,1.41,422,102.42,7.08
98000,13.13,1.41,420,101.03,7.03
98100,13.15,1.41,420,101.31,7
98200,13.18,1.42,420,102.03,7.97
98300,13.15,1.43,422,102.36,7.89
98400,13.14,1.41,420,100.84,7.94
98500,13.13,1.45,424,103.23,6.95
98600,13.16,1.46,424,104.19,6.98
98700,13.14,1.43,422,102.88,7.89
98800,13.17,1.41,420,101.08,7.89
98900,13.17,1.41,420,101.03,7.94
99000,13.13,1.42,422,99.93,7.89
99100,13.16,1.43,422,101.25,7.93
99200,13.14,1.41,420,102.39,7.89
99300,13.16,1.42,422,100.97,7.99
99400,13.15,1.42,420,101.06,7
99500,13.19,1.45,422,103.31,6.97
99600,13.13,1.41,422,99.92,6.98
99700,13.17,1.43,422,103.92,7.01
99800,13.16,1.44,424,103.65,7.01
99900,13.17,1.44,422,104.54,7.01
100000,13.17,1.44,422,103.87,7.9
100100,13.13,1.43,420,104.03,7.9
100200,13.17,1.44,422,104.02,7.88
100300,13.12,1.43,422,102.97,7.89
100400,13.14,1.43,420,102.69,7.89
100500,13.18,1.43,422,102.36,7.7
100600,13.14,1.43,422,101.41,7.9
100700,13.14,1.42,420,100.1,7.95
100800,13.17,1.41,420,100.41,7.01
100865,13.16,1.44,422,104.41,7.88
100900,13.14,1.42,422,104.45,7.93
100917,13.17,1.44,422,104,6.98
101000,13.16,1.42,420,103.87,7.65
101100,13.14,1.4,420,102.31,7.92
101200,13.15,1.41,420,103.22,7.91
101300,13.17,1.4,420,102.05,7.9
101400,13.12,1.4,420,100.43,7.96
101500,13.17,1.48,424,102.05,6.98
101600,13.11,1.44,422,103.57,7
101700,13.17,1.45,422,103.87,6.96
101800,13.13,1.43,422,103.68,7.88
101900,13.14,1.43,422,103.61,7.86
102000,13.16,1.44,422,103.49,6.99
102100,13.15,1.4,420,100.79,7.04
102200,13.14,1.44,422,104.76,7.93
102300,13.16,1.42,420,101.98,8
102400,13.14,1.41,422,101.99,7.98
102500,13.17,1.41,420,101.79,7.89
102600,13.16,1.42,420,103.56,7.96
102700,13.15,1.41,422,102.27,7.96
102800,13.14,1.41,422,101.42,7.95
102900,13.15,1.42,422,102.93,7.92
103000,13.14,1.41,422,104.07,7.85
103100,13.16,1.42,422,103.12,6.95
103200,13.14,1.42,420,102.73,7.96
103300,13.13,1.39,420,101.16,6.97
103400,13.16,1.4,420,102.18,7.94
103491,13.14,1.43,420,104.06,7.86
103500,13.16,1.42,422,104.12,7.04
103600,13.12,1.4,422,102.18,7.91
103700,13.16,1.4,420,101.52,7.89
103800,13.12,1.41,422,101.79,7
103900,13.16,1.41,422,102.93,7.01
104000,13.12,1.41,422,103.09,7.06
104100,13.13,1.42,422,104.29,6.77
104200,13.14,1.43,422,104.95,6.73
104296,13.14,1.42,422,104.76,7.92
104297,13.14,1.46,422,104.14,7.05
104300,13.15,1.45,422,103.53,7
104400,13.13,1.4,420,102.4,7.91
104500,13.11,1.43,420,105.12,7.04
104600,13.14,1.41,422,103.92,7
104700,13.13,1.43,424,104.11,6.98
104800,13.13,1.4,422,103.34,6.99
104900,13.14,1.42,422,104.01,6.97
105000,13.13,1.4,420,100.63,7
105100,13.13,1.42,420,104.21,6.96
105200,13.15,1.38,420,102.68,7
105300,13.13,1.43,422,103.88,7.03
105400,13.1,1.39,420,101.13,7.01
105500,13.11,1.38,420,101.89,6.96
105600,13.12,1.39,420,102.78,7.96
105700,13.17,1.39,420,101.92,7.91
105800,13.14,1.39,420,103.12,7.93
105900,13.16,1.4,420,103.42,7.97
106000,13.08,1.41,420,103.01,7.02
106100,13.12,1.39,420,101.1,7.9
106200,13.12,1.39,420,103.35,7.07
106300,13.15,1.39,420,103.54,7.07
106400,13.13,1.41,420,101.34,7.02
106427,13.14,1.44,422,103.81,7.03
106500,13.16,1.39,420,101.24,6.96
106600,13.16,1.38,420,101.75,6.99
106700,13.13,1.38,420,104.65,7.05
106800,13.14,1.4,422,102.6,7.88
106900,13.14,1.42,420,104.62,7.92
106956,13.1,1.47,422,102.67,7.13
107000,13.16,1.49,424,103.45,7.05
107100,13.13,1.4,422,103.51,7.92
107200,13.11,1.39,420,101.22,7.91
107300,13.15,1.37,418,102.67,6.95
107400,13.14,1.4,420,102.63,6.99
107500,13.13,1.41,422,103.38,6.99
107600,13.12,1.41,422,103.69,6.78
107700,13.14,1.38,420,102.49,7.02
107800,13.12,1.39,420,100.95,7.08
107900,13.14,1.38,420,102.32,6.98
108000,13.13,1.42,424,104.35,7.01
108100,13.13,1.42,420,104.1,7.92
108200,13.11,1.39,420,102.13,7.03
108300,13.15,1.38,420,102.92,7.93
108400,13.11,1.39,420,102.82,7.01
108500,13.14,1.41,422,101.13,7.9
108600,13.11,1.39,422,101.13,7.91
108700,13.1,1.42,424,103.34,7.95
108800,13.11,1.4,420,100.67,7.86
108900,13.14,1.39,420,103.25,7.94
109000,13.11,1.4,420,101.78,7.61
109100,13.12,1.39,422,102.69,7.04
109200,13.13,1.41,422,101.77,7.87
109300,13.12,1.41,422,101.6,7.92
109400,13.12,1.4,422,103.44,7.03
109500,13.13,1.41,422,101.77,6.94
109597,13.12,1.42,422,103.52,7.89
109600,13.16,1.41,422,104,6.96
109700,13.12,1.37,420,102.85,7.02
109800,13.12,1.39,420,102.94,6.97
109900,13.13,1.37,418,103.38,6.97
110000,13.13,1.37,418,104.71,7.02
110100,13.12,1.39,420,102.49,6.98
110200,13.11,1.37,420,104.37,6.93
110300,13.13,1.38,420,103.92,6.93
110400,13.13,1.38,420,104.03,7.87
110500,13.09,1.38,420,104.46,7.91
110600,13.11,1.39,420,102.38,7.01
110700,13.14,1.37,420,105.25,7.05
110800,13.1,1.38,420,104.66,7.91
110900,13.12,1.37,420,105.69,6.98
111000,13.14,1.39,420,102.25,6.98
111100,13.11,1.39,420,101.99,7.88
111200,13.12,1.38,422,103.48,6.98
111300,13.14,1.39,418,104.6,6.99
111400,13.13,1.39,420,102.47,7.93
111500,13.15,1.38,420,104.45,6.98
111600,13.12,1.38,420,104.62,7.01
111700,13.11,1.39,420,102.29,7.92
111800,13.15,1.38,420,103.97,6.98
111900,13.14,1.37,418,105.81,7.89
112000,13.15,1.38,418,105.28,7.9
112100,13.16,1.37,418,105.23,7.87
112200,13.13,1.37,418,104.71,7.88
112300,13.14,1.38,420,103.64,7.03
112339,13.13,1.45,424,104.67,6.96
112343,13.16,1.46,422,104.38,7.09
112400,13.14,1.4,420,101.9,7.97
112500,13.14,1.41,420,99.94,7.83
112600,13.15,1.39,420,104.1,7.93
112700,13.15,1.38,420,104.59,7.87
112800,13.13,1.42,420,102.2,7.9
112900,13.15,1.4,420,101.31,7.03
113000,13.14,1.37,418,104.73,7.01
113100,13.13,1.38,420,104.69,7.92
113200,13.15,1.39,420,104.93,6.97
113300,13.14,1.37,420,104.52,7.87
113400,13.15,1.43,422,101.08,7.87
113500,13.13,1.4,418,104.12,7.93
113600,13.15,1.39,420,104.13,7.06
113700,13.14,1.38,420,104.91,7.91
113800,13.13,1.38,418,104.81,6.99
113900,13.14,1.38,420,104.93,7.92
114000,13.15,1.4,420,104.08,7.85
114100,13.15,1.37,418,105.28,7.9
114200,13.16,1.39,418,104.26,6.94
114300,13.14,1.39,420,104.41,7.88
114400,13.13,1.39,420,103.98,7.94
114500,13.16,1.39,420,104.71,6.98
114600,13.16,1.4,420,103.63,7.9
114700,13.16,1.4,420,103.81,7.02
114800,13.15,1.4,420,104.41,7.93
114900,13.14,1.4,418,104.4,8
115000,13.17,1.39,418,104.86,7.91
115100,13.13,1.4,420,103.49,7.85
115200,13.14,1.4,420,104.54,7.87
115300,13.16,1.42,422,101.37,7.07
115400,13.14,1.4,420,105.27,7.94
115500,13.14,1.39,418,105.87,7.94
115600,13.15,1.4,420,104.19,7.9
115700,13.15,1.38,420,104.76,7.9
115800,13.17,1.4,420,104.03,7.92
115900,13.14,1.39,418,105.66,7.93
116000,13.15,1.39,418,105.29,7.89
116100,13.17,1.39,418,104.32,7.87
116200,13.18,1.38,418,105.19,7.99
116300,13.15,1.42,420,102.64,7.9
116400,13.14,1.38,420,105.15,7.83
116500,13.14,1.42,422,103.11,7.89
116600,13.15,1.4,418,104.36,7.91
116700,13.17,1.39,420,104.24,7.93
116800,13.14,1.4,420,104.64,7.93
116900,13.15,1.39,420,103.92,7.86
117000,13.15,1.4,418,103.17,6.96
117100,13.14,1.41,418,102.96,7.9
117200,13.19,1.39,420,105.62,7.92
117300,13.14,1.38,418,104.28,7.93
117400,13.16,1.4,420,105.35,7.86
117500,13.15,1.42,420,102.27,7.96
117600,13.17,1.37,418,105.79,6.99
117700,13.15,1.39,418,104.7,7
117800,13.18,1.39,420,104.5,7.03
117900,13.14,1.39,418,104.22,7.05
118000,13.15,1.41,420,103.25,7.86
118100,13.17,1.43,420,102.44,7.9
118200,13.17,1.41,422,103.36,7.91
118300,13.16,1.4,420,104.48,7.03
118400,13.17,1.39,420,103.98,7.93
118448,13.15,1.49,422,102.85,6.98
118500,13.14,1.42,422,103.19,7.86
118600,13.17,1.39,420,104.1,7.89
118700,13.14,1.4,420,101.34,7.87
118800,13.12,1.4,420,102.59,7.89
118900,13.13,1.36,418,105,7.91
119000,13.14,1.37,420,105.35,7.87
119100,13.11,1.35,418,104.85,7.87
119200,13.11,1.36,418,103.85,6.92
119300,13.14,1.38,420,101.61,7.66
119400,13.15,1.39,420,102.36,7.84
119500,13.12,1.36,420,104.41,7.88
119568,13.16,1.61,430,102.27,6.12
119600,13.13,1.52,426,104.37,5.89
119700,13.13,1.48,426,104.3,6.07
119800,13.13,1.45,424,101.25,6.96
119900,13.13,1.43,422,103.33,6.98
120000,13.11,1.42,424,103.61,7.07
120100,13.11,1.43,422,102.73,7.01
120200,13.15,1.42,424,102.92,7
120300,13.1,1.42,424,103.76,7.01
120400,13.11,1.41,422,102.56,7.02
120500,13.12,1.42,424,103.3,7.01
120600,13.12,1.41,422,103.78,7.04
120700,13.14,1.42,422,102.55,7.03
120800,13.12,1.41,422,104.82,7.07
120900,13.12,1.4,422,104.44,7.01
121000,13.12,1.41,422,103.89,6.99
121100,13.1,1.42,422,103.94,7.01
121200,13.11,1.42,422,103.44,7
121300,13.09,1.39,422,104.45,6.92
121400,13.1,1.39,422,104.71,7.04
121500,13.11,1.4,422,103.91,6.98
121600,13.13,1.4,422,104.87,6.97
121700,13.08,1.4,422,104.03,6.98
121800,13.11,1.39,422,104.15,6.99
121900,13.11,1.39,422,104.38,6.97
122000,13.1,1.4,422,104.36,6.96
122100,13.14,1.39,422,104.65,6.93
122200,13.06,1.39,422,104.85,6.98
122300,13.12,1.38,422,104.47,6.9
122400,13.1,1.4,424,104.65,7.04
122500,13.11,1.39,422,104.4,6.99
122600,13.08,1.4,422,104.97,6.95
122700,13.13,1.38,420,101.23,6.99
122800,13.09,1.39,422,102.9,6.92
122900,13.12,1.39,420,101.7,6.99
123000,13.11,1.39,420,100.28,7.01
123100,13.11,1.39,422,102.13,7.04
123200,13.12,1.4,420,103.09,7.87
123300,13.14,1.4,422,102.36,6.98
123400,13.12,1.41,422,104.07,6.95
123500,13.14,1.4,422,101.1,7.03
123600,13.1,1.41,422,102.34,7.91
123700,13.14,1.42,422,103.7,6.94
123721,13.13,1.42,424,103.99,6.99
123732,13.13,1.43,422,104.08,6.97
123745,13.12,1.51,424,102.42,6.05
123800,13.12,1.44,424,104.31,7.06
123867,13.16,1.47,424,103.9,6.98
123900,13.15,1.45,422,103.63,7.01
124000,13.14,1.44,422,103.31,6.99
124100,13.1,1.43,424,104.02,7.05
124200,13.14,1.43,424,104.81,6.96
124300,13.15,1.42,422,104.01,7.01
124400,13.13,1.42,422,104.59,7.01
124500,13.09,1.41,422,104.8,7
124600,13.13,1.41,422,103.55,6.96
124693,13.12,1.45,422,103.41,6.98
124700,13.14,1.45,422,104.28,7.03
124800,13.13,1.4,422,104.68,7.05
124900,13.14,1.41,422,105.36,6.99
125000,13.15,1.41,422,103.81,6.97
125100,13.14,1.4,422,104.36,7.03
125200,13.12,1.4,422,102.86,6.98
125300,13.14,1.4,422,103.16,6.97
125400,13.13,1.4,422,102.8,7.02
125500,13.12,1.39,422,100.73,6.95
125600,13.1,1.4,422,103.71,6.98
125700,13.11,1.38,420,100.98,6.99
125800,13.14,1.41,422,103.55,7.02
125900,13.13,1.4,422,102.67,7.01
126000,13.16,1.39,422,102.32,6.98
126100,13.15,1.4,422,100.83,7.03
126200,13.12,1.4,422,101.28,6.99
126300,13.12,1.4,420,102,6.95
126400,13.11,1.4,422,100.29,6.95
126500,13.13,1.41,420,100.93,7.04
126600,13.12,1.4,420,100.81,6.95
126700,13.14,1.39,420,102.79,7.01
126800,13.13,1.39,422,100.99,7
126900,13.11,1.4,422,101.36,6.96
127000,13.15,1.42,424,105.05,7.03
127100,13.1,1.4,420,101.8,7.02
127200,13.13,1.41,420,101.04,7
127300,13.11,1.39,420,103.91,6.99
127400,13.11,1.38,420,103.76,6.98
127500,13.15,1.41,420,100.78,6.96
127600,13.12,1.41,422,102.71,7.03
127700,13.12,1.4,420,102.3,6.96
127800,13.15,1.43,424,104.79,6.99
127900,13.14,1.39,420,104.22,6.99
128000,13.12,1.38,420,104.38,6.99
128100,13.14,1.37,420,105.7,6.99
128200,13.13,1.37,420,105.12,6.93
128300,13.14,1.36,420,105.63,7.91
