@RELATION H6

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
64600,13.11,1.49,322,104.92,6.07
64700,13.11,1.47,320,105.15,6.12
64800,13.11,1.49,322,105.17,6.08
64900,13.11,1.49,320,105.67,6.06
65000,13.12,1.5,322,104.94,5.8
65100,13.11,1.5,320,105.23,6.04
65200,13.14,1.5,320,105.32,6.16
65300,13.11,1.49,322,105.23,6.08
65400,13.13,1.5,322,104.96,6.11
65500,13.11,1.5,320,105.13,6.07
65600,13.12,1.51,322,104.74,6.04
65700,13.1,1.5,320,105.08,5.89
65800,13.12,1.49,322,104.83,6.08
65900,13.08,1.49,322,105.33,6.12
66000,13.12,1.5,322,105.98,6.11
66100,13.1,1.5,322,105.45,6.05
66200,13.11,1.49,322,104.89,6.12
66300,13.1,1.5,322,105.9,6.11
66400,13.12,1.49,320,104.85,5.23
66500,13.13,1.49,322,105.74,6.09
66600,13.09,1.48,322,105.25,6.04
66700,13.11,1.48,322,105.61,5.22
66800,13.11,1.49,322,104.74,6.05
66900,13.1,1.49,320,104.79,6.09
67000,13.08,1.5,322,105.85,6.09
67100,13.13,1.51,320,105.25,6.11
67200,13.11,1.5,322,105.04,5.87
67300,13.12,1.51,322,105.58,6.09
67400,13.13,1.49,322,106.23,5.23
67500,13.13,1.49,320,105.3,5.8
67600,13.14,1.51,320,104.66,6.08
67700,13.13,1.49,322,105.05,6.12
67800,13.11,1.49,322,105.12,6.1
67900,13.13,1.5,322,105.7,5.7
67986,13.08,1.51,322,104.59,5.87
68000,13.1,1.52,324,104.11,5.91
68100,13.1,1.48,322,103.71,5.29
68200,13.08,1.5,322,104.11,6.11
68300,13.12,1.5,322,103.77,5.28
68400,13.11,1.49,322,106.51,6.12
68500,13.11,1.48,322,105.16,6.1
68600,13.1,1.48,322,105.06,6.07
68700,13.11,1.5,320,105.79,6.05
68738,13.11,1.53,322,104.3,5.64
68800,13.09,1.51,322,106.35,5.29
68801,13.12,1.59,324,102.85,4.82
68900,13.11,1.5,322,104.4,5.18
69000,13.13,1.5,322,104.62,6.06
69100,13.12,1.49,322,105.19,6.03
69200,13.1,1.49,322,104.64,6.06
69300,13.1,1.48,320,105.03,6.08
69400,13.12,1.49,322,105.75,6.06
69500,13.1,1.48,322,105.63,5.74
69513,13.12,1.61,326,100.57,5.03
69514,13.11,1.61,326,99.08,5.18
69600,13.12,1.52,322,104.46,5.79
69700,13.14,1.51,322,104.79,5.82
69800,13.13,1.5,322,104.38,5.81
69900,13.15,1.5,322,104.6,5.23
70000,13.1,1.49,322,104.63,5.25
70100,13.12,1.49,322,105.11,5.24
70200,13.12,1.5,322,105.17,5.23
70300,13.11,1.51,324,105.32,6.06
70400,13.11,1.51,322,105.36,5.15
70500,13.12,1.51,322,104.57,6.12
70600,13.11,1.5,322,104.57,6.12
70700,13.11,1.49,322,105,5.25
70800,13.11,1.5,322,105.26,6.07
70900,13.11,1.49,322,104.54,6.11
71000,13.11,1.49,322,104.88,6.12
71100,13.14,1.51,322,105.38,5.21
71200,13.1,1.49,322,104.67,5.88
71210,13.13,1.56,324,101.71,5.92
71300,13.11,1.52,322,105.23,5.16
71400,13.1,1.5,322,104.86,5.85
71401,13.11,1.63,328,100.16,5.23
71500,13.11,1.53,322,104.49,5.23
71600,13.13,1.5,322,105.32,6.08
71700,13.11,1.51,322,104.08,6.1
71800,13.12,1.5,322,105.48,6.1
71900,13.12,1.5,322,103.29,6.12
72000,13.12,1.49,322,104.12,5.33
72100,13.11,1.49,320,104.65,6.13
72132,13.13,1.61,326,99.56,5.26
72200,13.12,1.51,322,105.79,5.17
72300,13.11,1.48,322,105.67,5.22
72400,13.11,1.5,322,105.13,6.11
72500,13.14,1.5,322,105.9,5.29
72600,13.1,1.49,322,105.24,5.85
72700,13.11,1.49,322,105.82,6.08
72800,13.09,1.49,322,104.97,6.08
72900,13.1,1.49,322,104.83,6.07
73000,13.1,1.49,322,104.83,6.12
73100,13.11,1.5,322,105.22,6.09
73200,13.11,1.49,322,104.45,6.12
73300,13.11,1.48,322,104.11,5.23
73400,13.11,1.5,322,104.78,6.1
73500,13.12,1.49,322,105.63,6.08
73600,13.11,1.49,322,105.48,6.1
73700,13.12,1.48,322,105.74,5.24
73800,13.07,1.49,324,105.02,5.17
73900,13.11,1.49,322,105.05,5.27
74000,13.1,1.48,324,106.01,5.15
74100,13.11,1.48,322,104.94,5.22
74200,13.11,1.49,324,105.3,6.03
74300,13.11,1.49,322,104.89,5.25
74400,13.11,1.48,324,104.95,5.89
74500,13.1,1.49,322,104.54,6.05
74600,13.06,1.5,324,104.38,6.04
74700,13.09,1.48,322,105.1,5.22
74800,13.08,1.51,322,104.79,6.1
74900,13.09,1.5,322,104.61,5.2
75000,13.12,1.5,324,105.48,6.06
75100,13.1,1.5,324,104,6.05
75200,13.09,1.5,324,104.83,6.12
75300,13.09,1.48,322,105.2,6.05
75400,13.11,1.49,322,105.06,5.84
75500,13.11,1.52,322,104.47,6.03
75600,13.07,1.49,322,104.13,5.79
75700,13.11,1.5,324,105.47,6.1
75800,13.1,1.51,324,104.5,6.07
75900,13.1,1.5,324,104.43,6.05
76000,13.11,1.52,324,104.64,6.09
76100,13.07,1.5,322,104.42,6.1
76200,13.13,1.5,322,105.15,5.79
76300,13.11,1.5,324,105.35,5.92
76400,13.11,1.51,324,105.23,6.09
76500,13.07,1.51,324,104.39,5.88
76600,13.08,1.5,324,105.18,6.13
76700,13.12,1.5,324,103.87,6.07
76800,13.11,1.5,322,103.59,6.07
76900,13.13,1.51,324,104.85,6.07
77000,13.09,1.49,324,104.49,5.86
77100,13.09,1.49,324,105.14,6.13
77200,13.12,1.52,324,104.56,6.08
77300,13.09,1.49,324,104.97,6.12
77400,13.11,1.5,324,105.27,6.11
77500,13.12,1.51,324,104.07,5.88
77600,13.1,1.5,322,104.06,6.08
77700,13.1,1.5,324,104.19,5.86
77800,13.11,1.5,324,104.6,6.08
77900,13.11,1.49,322,104.13,6.13
78000,13.1,1.5,322,104.88,6.13
78100,13.13,1.49,322,105.15,6.13
78200,13.09,1.5,322,104.74,6.09
78300,13.12,1.5,322,105.11,6.03
78400,13.1,1.5,324,105.12,5.83
78500,13.1,1.51,322,104.45,6.07
78600,13.09,1.51,322,105.3,6.09
78700,13.11,1.49,322,104.14,5.19
78800,13.13,1.5,322,105.57,6.09
78900,13.13,1.51,322,104.54,6.08
79000,13.1,1.49,322,104.48,6.07
79100,13.12,1.5,322,105.08,6.06
79200,13.1,1.5,322,105.21,5.85
79300,13.11,1.5,322,104.81,6.03
79400,13.12,1.52,322,104.71,6.07
79500,13.12,1.5,322,105.27,6.07
79600,13.11,1.49,320,104.88,6.08
79700,13.1,1.49,322,104.62,6.08
79800,13.1,1.49,322,105.03,6.11
79900,13.1,1.5,320,104.72,6.1
80000,13.1,1.5,322,104.83,5.24
80100,13.11,1.49,322,104.19,6.09
80200,13.1,1.51,322,105.21,5.21
80300,13.12,1.5,322,105.33,5.18
80400,13.1,1.5,320,105.01,5.88
80500,13.1,1.5,322,105.55,6.09
80600,13.11,1.5,322,105.31,6.1
80700,13.12,1.51,322,105.21,6.11
80800,13.09,1.5,322,104.71,6.06
80900,13.12,1.5,324,104.85,6.04
81000,13.11,1.5,324,104.73,6.08
81100,13.1,1.52,322,105.97,6.09
81200,13.13,1.51,322,104.66,6.07
81300,13.13,1.51,322,104.82,5.82
81400,13.09,1.5,322,104.6,6.16
81500,13.11,1.49,322,104.64,6.13
81600,13.1,1.49,322,104.92,6.1
81700,13.09,1.49,322,105.52,6.1
81800,13.11,1.49,322,105.14,5.85
81900,13.12,1.5,322,105.06,6.05
82000,13.11,1.5,322,104.61,6.06
82100,13.13,1.49,322,103.57,6.08
82200,13.11,1.49,322,105.12,6.07
82300,13.1,1.47,322,104.49,6.08
82400,13.12,1.48,322,104.49,6.16
82500,13.11,1.48,322,103.8,5.87
82600,13.1,1.5,322,103.98,6.06
82700,13.12,1.49,322,105.16,6.11
82800,13.1,1.5,320,104.97,6.11
82900,13.11,1.48,320,105.62,6.15
83000,13.12,1.49,322,104.86,6.12
83100,13.12,1.49,322,105.14,6.15
83200,13.12,1.5,322,106.2,6.13
83300,13.11,1.5,322,104.49,5.89
83400,13.09,1.49,322,105.81,6.09
83500,13.1,1.5,322,104.27,5.8
83600,13.12,1.49,322,103.93,6.08
83700,13.12,1.5,322,104.59,6.11
83800,13.11,1.52,322,105.14,6.05
83900,13.13,1.51,322,105.82,6.1
84000,13.11,1.51,322,105.04,6.15
84100,13.12,1.51,322,105.16,6.08
84200,13.14,1.5,322,105.53,6.15
84300,13.1,1.5,322,105.11,6.09
84400,13.1,1.5,324,104.32,6.07
84500,13.14,1.52,324,104.8,6.07
84600,13.12,1.51,322,104.65,6.13
84700,13.15,1.52,322,104.45,6.15
84800,13.13,1.51,322,104.89,6.07
84900,13.1,1.51,322,104.68,6.09
85000,13.13,1.51,322,105.93,6.08
85100,13.11,1.51,324,104.87,5.89
85200,13.12,1.51,322,105.32,6.04
85300,13.12,1.52,322,105.45,6.06
85400,13.12,1.51,322,105.08,6.12
85500,13.12,1.51,322,105.5,6.12
85600,13.11,1.52,324,105.15,6.1
85700,13.11,1.5,322,105.23,6.06
85800,13.07,1.51,322,105.88,6.01
85900,13.08,1.51,324,105.11,6.06
86000,13.09,1.52,322,104.69,6.08
86100,13.09,1.5,322,104.98,6.04
86200,13.12,1.49,322,105.53,5.86
86300,13.09,1.52,322,104.09,6.07
86400,13.12,1.5,322,104.26,6.05
86500,13.1,1.51,322,106.47,6.08
86600,13.09,1.5,322,104.79,6.06
86700,13.12,1.51,322,104.08,6.05
86781,13.12,1.72,338,101.04,4.94
86800,13.13,1.67,332,103.7,5.26
86900,13.1,1.54,328,103.42,5.79
87000,13.12,1.54,328,103.66,6.08
87100,13.12,1.51,326,101.65,6.11
87200,13.11,1.52,326,100.08,5.2
87300,13.08,1.56,326,103.26,5.93
87400,13.07,1.52,326,99.48,5.18
87500,13.08,1.56,328,103.11,5.15
87600,13.1,1.53,326,99.75,5.21
87700,13.11,1.55,326,100.17,5.87
87800,13.11,1.54,326,101.78,5.26
87900,13.1,1.53,324,102.17,6.1
88000,13.1,1.54,324,100.4,5.2
88100,13.1,1.55,326,100.59,5.22
88200,13.1,1.52,324,103.94,5.27
88300,13.09,1.53,326,101.88,6.11
88400,13.09,1.5,324,103.41,6.07
88500,13.1,1.48,324,103.2,6.09
88600,13.11,1.48,322,103.47,5.19
88700,13.11,1.52,324,103.47,6.05
88800,13.1,1.54,324,103.77,5.2
88900,13.12,1.54,324,102.49,6.12
89000,13.1,1.53,326,102.39,5.85
89100,13.12,1.53,326,103.23,5.87
89200,13.11,1.54,326,102.61,6.07
89300,13.09,1.54,324,102.54,5.84
89337,13.13,1.74,336,103.05,5.23
89400,13.12,1.59,332,101.66,5.2
89432,13.13,1.63,332,101.27,5.18
89500,13.1,1.57,328,102.11,5.24
89600,13.11,1.58,328,102.64,5.29
89700,13.1,1.55,328,101.61,5.19
89800,13.1,1.55,328,100.09,5.25
89900,13.07,1.56,328,97.58,5.18
90000,13.09,1.59,328,102.49,6.07
90100,13.09,1.58,328,100.22,6.08
90200,13.07,1.57,328,101.85,6.1
90300,13.1,1.57,326,101.13,5.28
90400,13.11,1.55,328,101.45,5.22
90500,13.07,1.56,326,100.84,6.12
90600,13.1,1.57,326,100.44,5.18
90700,13.1,1.55,326,100.17,5.17
90800,13.11,1.56,328,101.02,6.14
90900,13.11,1.56,326,100.3,6.05
91000,13.1,1.56,328,102.31,6.1
91100,13.1,1.54,326,101.14,6.09
91200,13.11,1.55,326,100.88,6.03
91300,13.08,1.55,328,101.64,6.06
91400,13.08,1.54,326,101.02,6.13
91500,13.12,1.55,326,102.55,6.11
91600,13.11,1.55,326,100.83,6.14
91700,13.11,1.55,328,102.19,6.1
91800,13.1,1.54,326,102.41,6.09
91900,13.1,1.54,326,101.35,6.04
92000,13.12,1.54,326,101.54,6.11
92100,13.11,1.53,326,103.18,6.07
92200,13.1,1.53,324,102.01,6.08
92300,13.12,1.53,324,102.6,6.12
92400,13.11,1.56,328,102.83,6.05
92500,13.14,1.54,326,101.68,6.07
92600,13.1,1.53,326,102.8,6.04
92700,13.11,1.52,326,102.66,6.11
92800,13.1,1.52,326,102.6,6.12
92900,13.09,1.51,324,101.77,6.12
93000,13.12,1.52,326,104.07,6.1
93100,13.1,1.5,326,101.63,6.11
93200,13.11,1.53,326,102.37,6.13
93300,13.1,1.5,324,101.42,6.11
93400,13.11,1.51,326,101.53,6.12
93500,13.1,1.53,326,102.57,6.07
93600,13.12,1.52,326,101.54,6.06
93700,13.1,1.51,326,101.27,6.11
93800,13.12,1.51,326,101.27,6.01
93801,13.14,1.58,328,101.21,5.81
93900,13.12,1.52,326,101.82,6.1
94000,13.11,1.54,326,102.34,6.1
94100,13.1,1.51,326,101.94,6.09
94200,13.13,1.52,324,101.87,6.07
94300,13.12,1.5,324,101.09,6.07
94400,13.09,1.54,326,102.33,6.09
94500,13.11,1.5,324,101.57,6.07
94600,13.12,1.51,326,101.93,6.09
94700,13.09,1.51,324,101.44,6.09
94800,13.12,1.5,326,102.41,6.06
94900,13.12,1.52,324,104.44,6.07
95000,13.12,1.53,324,104.97,6.09
95100,13.13,1.52,324,106.69,6.09
95200,13.13,1.52,324,105.87,6.05
95300,13.11,1.52,324,101.01,6.09
95400,13.12,1.53,324,106.35,6.07
95500,13.12,1.54,324,106.07,6.08
95600,13.11,1.51,322,105.38,6.12
95700,13.13,1.52,322,105.99,6.1
95800,13.13,1.51,324,105.73,6.12
95900,13.14,1.52,324,105.86,6.08
96000,13.14,1.53,324,104.98,6.08
96100,13.12,1.52,324,105.47,6.13
96200,13.15,1.51,324,106.5,6.11
96300,13.13,1.52,324,105.45,6.11
96400,13.13,1.52,324,102.84,6.14
96500,13.15,1.52,326,103.02,6.13
96600,13.15,1.51,326,104.4,6.11
96700,13.12,1.51,324,106,6.11
96800,13.13,1.53,324,104.88,6.08
96900,13.13,1.56,326,104.27,6.11
97000,13.14,1.53,326,102.96,6.1
97100,13.14,1.54,326,102.87,6.1
97200,13.1,1.56,326,103.41,6.1
97300,13.11,1.54,326,101.35,6.09
97400,13.13,1.55,326,102.22,6.14
97500,13.11,1.55,326,101.49,6.06
97600,13.12,1.55,326,102.26,6.08
97700,13.15,1.53,326,101.5,6.16
97800,13.15,1.54,326,101.34,6.15
97900,13.13,1.55,326,102.52,6.11
98000,13.15,1.55,326,102.21,6.09
98100,13.13,1.55,324,102.32,6.12
98200,13.14,1.53,324,103.9,6.14
98300,13.15,1.53,324,102.45,6.12
98400,13.15,1.54,326,104.06,6.12
98500,13.14,1.55,324,104.12,6.12
98600,13.12,1.54,324,105.86,6.07
98700,13.14,1.55,324,102.4,6.07
98800,13.14,1.51,324,104.43,6.12
98900,13.15,1.53,324,105.32,6.13
99000,13.12,1.51,324,105.92,6.1
99100,13.13,1.51,324,105.04,6.12
99200,13.14,1.51,322,105.08,6.13
99300,13.11,1.53,324,103.7,6.11
99400,13.12,1.54,322,106.86,6.12
99500,13.15,1.53,322,105.9,6.13
99600,13.13,1.55,324,103.49,6.08
99700,13.14,1.55,324,105.96,6.16
99800,13.12,1.54,324,106.08,6.05
99900,13.12,1.55,324,105.07,6.09
100000,13.12,1.55,324,105.29,6.16
100100,13.11,1.53,324,104.17,6.05
100200,13.15,1.58,324,104.5,6.12
100300,13.14,1.57,326,103.9,6.1
100400,13.12,1.58,326,102.48,6.17
100500,13.13,1.57,324,103.26,6.05
100600,13.11,1.57,326,102.72,6.02
100700,13.14,1.54,326,102.14,6.04
100800,13.12,1.53,324,101.49,5.91
100865,13.09,1.6,326,101.45,6.13
100900,13.13,1.56,326,102.06,6.14
100917,13.14,1.62,326,99.81,5.28
101000,13.13,1.56,326,101.67,6.15
101100,13.13,1.52,324,102.35,6.11
101200,13.15,1.6,326,104.93,6.1
101300,13.13,1.57,326,103.43,6.15
101400,13.13,1.54,326,102.4,6.06
101500,13.13,1.59,326,102.55,5.66
101600,13.12,1.54,324,102.17,6.13
101700,13.11,1.56,326,102.6,6.14
101800,13.11,1.59,324,102.27,6.16
101900,13.13,1.51,324,102.58,6.11
102000,13.14,1.54,326,103.9,6.15
102100,13.1,1.57,324,103.04,6.07
102200,13.11,1.52,326,103.29,6.15
102300,13.14,1.53,324,101.35,6.12
102400,13.13,1.51,324,101.78,6.13
102500,13.13,1.52,326,102.24,6.17
102600,13.1,1.5,324,102.32,6.15
102700,13.14,1.52,326,102.07,6.15
102800,13.13,1.51,324,104.71,6.11
102900,13.12,1.55,326,104.77,6.1
103000,13.12,1.54,326,102.43,6.16
103100,13.12,1.53,324,102.5,6.13
103200,13.12,1.54,326,103.71,6.07
103300,13.1,1.56,326,103.63,6.1
103400,13.12,1.52,324,105.43,6.12
103491,13.11,1.62,326,103.86,5.9
103500,13.14,1.61,326,102.6,6.07
103600,13.13,1.56,326,103.02,6.11
103700,13.12,1.59,326,102.72,6.09
103800,13.14,1.53,324,101.86,6.11
103900,13.11,1.55,326,102.43,6.08
104000,13.12,1.51,324,100.92,6.08
104100,13.09,1.54,324,103.38,6.16
104200,13.1,1.53,324,101.85,6.14
104296,13.12,1.57,326,102.67,6.08
104297,13.11,1.68,328,99.45,5.63
104300,13.1,1.66,330,98.52,5.27
104400,13.09,1.52,324,102.21,6.13
104500,13.11,1.53,324,102.51,6.15
104600,13.12,1.52,324,102.6,6.11
104700,13.11,1.54,326,102.81,6.13
104800,13.11,1.53,326,101.79,6.11
104900,13.12,1.54,324,102.47,6.1
105000,13.09,1.53,324,103.32,6.17
105100,13.11,1.53,326,101.82,6.11
105200,13.08,1.53,326,102.39,6.09
105300,13.09,1.55,324,101.8,6.12
105400,13.1,1.52,326,102.36,6.11
105500,13.11,1.54,326,102.4,6.04
105600,13.12,1.53,324,101.96,6.07
105700,13.09,1.54,328,102.12,6.12
105800,13.08,1.5,326,102.63,6.16
105900,13.11,1.5,326,101.06,6.06
106000,13.1,1.52,326,101.46,6.08
106100,13.14,1.53,324,100.63,6.05
106200,13.11,1.51,324,101.59,6.02
106300,13.12,1.51,326,100.71,5.93
106400,13.14,1.52,326,102.33,6.16
106427,13.12,1.58,328,101.55,5.31
106500,13.11,1.53,326,102.35,6.12
106600,13.09,1.54,326,102.45,6.11
106700,13.14,1.5,324,103.03,6.02
106800,13.11,1.53,326,102.89,6.09
106900,13.12,1.5,326,102.84,6.1
106956,13.13,1.69,332,102.32,4.96
107000,13.1,1.57,324,102.38,5.23
107100,13.09,1.49,324,104.14,5.2
107200,13.1,1.53,324,102.22,6.12
107300,13.12,1.5,324,104.54,6.08
107400,13.12,1.52,326,101.51,6.09
107500,13.11,1.5,326,103.6,6.11
107600,13.12,1.5,324,103.13,6.09
107700,13.12,1.5,324,101.44,6.1
107800,13.12,1.5,326,102.63,6.08
107900,13.1,1.56,324,105.12,6.06
108000,13.11,1.52,326,102.02,6.12
108100,13.1,1.51,326,103.02,6.09
108200,13.1,1.57,326,101.74,6.13
108300,13.11,1.52,326,102.45,6.09
108400,13.1,1.53,326,101.74,6.12
108500,13.07,1.56,324,105.33,6.09
108600,13.12,1.51,324,106.58,6.11
108700,13.08,1.53,326,102.5,6.13
108800,13.09,1.49,324,105.35,6.11
108900,13.12,1.53,326,103.99,6.05
109000,13.1,1.53,324,104.51,6.11
109100,13.09,1.54,326,102.97,6.05
109200,13.11,1.5,324,102.69,6.04
109300,13.09,1.53,326,101.91,6.09
109400,13.11,1.48,324,103.67,6.1
109500,13.1,1.55,326,103.64,6.11
109597,13.11,1.54,326,102.31,6.11
109600,13.1,1.61,328,101.54,6.08
109700,13.12,1.52,326,101.47,6.09
109800,13.11,1.49,324,104.05,6.1
109900,13.08,1.48,324,104.7,6.09
110000,13.1,1.5,324,104.15,6.11
110100,13.12,1.5,324,104.46,6.06
110200,13.13,1.53,326,103.79,6.07
110300,13.11,1.53,326,102.71,6.11
110400,13.08,1.51,324,104.09,6.16
110500,13.1,1.5,324,102.38,6.08
110600,13.12,1.52,326,103.14,6.09
110700,13.1,1.52,326,104.04,6.11
110800,13.08,1.51,326,104.83,6.11
110900,13.11,1.53,324,102.58,6.11
111000,13.11,1.51,326,104.23,6.04
111100,13.11,1.51,324,104.26,6.08
111200,13.11,1.56,324,102.81,6.07
111300,13.1,1.53,326,104.58,6.11
111400,13.11,1.58,326,103.06,6.05
111500,13.11,1.55,324,104.18,6.13
111600,13.1,1.6,326,103.98,6.06
111700,13.12,1.51,324,104.69,6.08
111800,13.11,1.5,324,104.63,6.1
111900,13.11,1.53,324,104.92,6.1
112000,13.1,1.52,326,103.81,6.06
112100,13.11,1.5,324,104.8,6.08
112200,13.11,1.54,324,104.56,6.12
112300,13.11,1.52,324,105.92,6.11
112339,13.12,1.58,322,106.34,6.08
112343,13.09,1.64,326,102.44,5.2
112400,13.12,1.54,324,103.92,6.07
112500,13.1,1.52,324,105.33,6.16
112600,13.1,1.53,324,102.26,6.1
112700,13.13,1.5,324,103.58,6.07
112800,13.1,1.53,324,106.34,6.12
112900,13.11,1.57,324,105.65,6.04
113000,13.08,1.56,324,105.72,6.09
113100,13.1,1.54,322,106.07,6.06
113200,13.12,1.56,324,105.32,6.12
113300,13.12,1.59,324,104.99,6.1
113400,13.13,1.52,324,104.36,6.1
113500,13.14,1.54,326,104.4,6.1
113600,13.15,1.54,322,104.56,6.05
113700,13.13,1.56,324,103.77,6.14
113800,13.11,1.59,324,104.67,6.09
113900,13.11,1.57,324,102.29,6.11
114000,13.12,1.58,326,103.02,6.1
114100,13.12,1.58,326,101.67,6.09
114200,13.12,1.54,324,103.65,6.12
114300,13.11,1.59,326,104.25,6.09
114400,13.12,1.6,324,105.27,6.13
114500,13.11,1.57,326,103.92,6.1
114600,13.11,1.59,324,105.51,6.13
114700,13.13,1.59,324,105.5,6.13
114800,13.12,1.57,322,105.26,6.19
114900,13.13,1.59,326,103.47,6.08
115000,13.1,1.6,326,102.84,6.1
115100,13.13,1.57,324,105.25,6.12
115200,13.13,1.57,324,104.1,6.12
115300,13.13,1.57,324,101.86,6.05
115400,13.12,1.57,324,104.42,6.14
115500,13.12,1.6,324,104.64,6.03
115600,13.12,1.56,322,105.01,6.1
115700,13.14,1.57,324,103.73,6.08
115800,13.15,1.57,324,104.32,6.13
115900,13.12,1.6,324,104.07,6.14
116000,13.13,1.57,322,105.7,6.1
116100,13.13,1.56,324,105.06,6.09
116200,13.14,1.55,322,105.34,6.05
116300,13.13,1.59,324,103.18,6.11
116400,13.13,1.6,324,104.36,6.08
116500,13.15,1.59,324,103.43,6.11
116600,13.12,1.56,322,104.96,6.11
116700,13.12,1.56,324,105.32,6.14
116800,13.13,1.55,322,105.79,6.12
116900,13.13,1.56,322,105.68,6.06
117000,13.12,1.59,322,104.81,6.1
117100,13.12,1.57,322,105.76,6.19
117200,13.14,1.54,322,103.91,6.12
117300,13.13,1.54,320,104.57,6.14
117400,13.12,1.55,322,105.52,6.1
117500,13.15,1.54,322,105.66,6.07
117600,13.14,1.54,322,105.27,6.1
117700,13.14,1.55,322,105.29,6.08
117800,13.14,1.54,322,105.02,6.06
117900,13.13,1.55,322,105.37,6.12
118000,13.16,1.55,322,105,6.07
118100,13.11,1.57,324,104.86,6.09
118200,13.15,1.56,322,104.22,6.15
118300,13.12,1.55,324,105.19,6.08
118400,13.13,1.54,322,104.77,6.14
118448,13.13,1.55,322,105.2,5.27
118500,13.13,1.55,322,104.22,6.12
118600,13.13,1.54,324,105.45,6.12
118700,13.13,1.53,322,104.89,6.12
118800,13.14,1.52,322,104.04,5.22
118900,13.1,1.52,322,104.32,6.12
119000,13.11,1.51,322,105.66,5.25
119100,13.09,1.51,322,105.38,6.04
119200,13.13,1.51,322,105.23,6.05
119300,13.11,1.51,322,104.59,6.05
119400,13.11,1.51,320,105.06,6.1
119500,13.1,1.5,320,103.8,5.18
119568,13.1,1.75,338,99.47,5.17
119600,13.12,1.58,326,102.95,5.16
119700,13.1,1.47,322,103.58,4.95
119800,13.08,1.47,322,101.41,5.15
119900,13.12,1.54,324,101.91,5.23
120000,13.08,1.45,324,103.63,5.21
120100,13.11,1.51,324,102.53,5.2
120200,13.1,1.57,326,99.63,5.21
120300,13.11,1.57,326,100.67,5.16
120400,13.1,1.58,326,101.22,5.21
120500,13.1,1.55,326,101.88,5.24
120600,13.08,1.56,326,101.68,6.11
120700,13.1,1.53,326,103.05,6.06
120800,13.07,1.54,326,102.58,5.26
120900,13.11,1.55,326,102.92,6.08
121000,13.09,1.55,326,103.3,6.06
121100,13.1,1.56,326,103,6.11
121200,13.07,1.54,326,101.87,6.11
121300,13.07,1.54,324,102.56,6.1
121400,13.09,1.54,324,102.06,6.04
121500,13.07,1.55,326,103.34,6.05
121600,13.07,1.53,324,102.71,5.22
121700,13.09,1.53,326,101.99,6.04
121800,13.1,1.55,326,102.07,5.26
121900,13.07,1.54,324,102.52,6.08
122000,13.1,1.53,324,102.89,6.11
122100,13.09,1.52,326,103.44,6.1
122200,13.08,1.54,324,102.37,6.1
122300,13.08,1.54,324,101.34,6.06
122400,13.08,1.54,326,102.4,6.06
122500,13.08,1.54,324,102.94,6.12
122600,13.07,1.53,324,103.67,6.1
122700,13.1,1.53,326,103.87,6.04
122800,13.1,1.53,326,104.52,6.15
122900,13.11,1.54,326,103.44,5.14
123000,13.11,1.53,326,104.1,6.1
123100,13.11,1.54,324,105.75,6.1
123200,13.08,1.56,324,103.75,6.06
123300,13.11,1.54,324,102.83,5.31
123400,13.1,1.55,324,104.06,6.07
123500,13.12,1.56,324,102.85,6.13
123600,13.1,1.56,324,104.08,6.12
123700,13.1,1.57,324,102.75,6.05
123721,13.12,1.56,326,103.31,5.24
123732,13.1,1.59,326,101.92,5.2
123745,13.12,1.69,330,104.91,5.23
123800,13.1,1.55,326,103.2,5.25
123867,13.09,1.49,322,104.34,5.18
123900,13.09,1.51,322,104.93,5.16
124000,13.11,1.48,322,103.34,5.22
124100,13.12,1.51,324,104.76,5.2
124200,13.09,1.54,324,103.45,6.04
124300,13.09,1.55,324,102.34,5.23
124400,13.1,1.54,324,103.07,6.06
124500,13.09,1.54,324,103.28,6.1
124600,13.09,1.53,324,103.29,6.1
124693,13.09,1.59,326,101.75,5.27
124700,13.13,1.58,326,100.62,5.25
124800,13.11,1.53,322,104.64,5.16
124900,13.1,1.53,324,104.95,5.17
125000,13.1,1.56,324,101.97,5.22
125100,13.08,1.51,324,105.34,6.12
125200,13.04,1.55,324,103.38,6.1
125300,13.11,1.52,324,105.06,5.26
125400,13.11,1.53,324,105.38,6.1
125500,13.1,1.54,324,102.98,6.09
125600,13.1,1.53,324,104.21,6.09
125700,13.1,1.54,324,103.79,6.11
125800,13.08,1.53,324,104.97,6.1
125900,13.08,1.52,324,103.23,6.07
126000,13.09,1.56,326,103.06,5.21
126100,13.09,1.56,326,101.96,6.06
126200,13.09,1.54,326,103.6,6.07
126300,13.11,1.55,326,103.18,6.16
126400,13.11,1.55,324,104.57,6.08
126500,13.1,1.53,324,104.63,6.17
126600,13.12,1.54,324,104.9,6.11
126700,13.09,1.53,324,104.58,6.12
126800,13.09,1.53,324,103.06,6.12
126900,13.09,1.53,326,104.28,6.06
127000,13.1,1.53,324,104.45,6.07
127100,13.13,1.55,324,103.74,6.12
127200,13.14,1.54,324,104.92,6.09
127300,13.11,1.56,326,102.22,6.09
127400,13.11,1.52,322,104.47,6.1
127500,13.09,1.53,324,105.3,6.09
127600,13.14,1.53,324,105.08,6.09
