TESTING PARAMETERS,POWER SUPPLY VOLTAGE,CURRENT,FREQUENCY,NOISE LEVEL,OPERATING VOLTAGE RANGE
128900,13.13,1.64,358,106.88,7.04
129000,13.12,1.64,358,108.14,6.1
129100,13.11,1.64,360,107.45,6.08
129200,13.1,1.65,360,107.64,6.1
129261,13.1,1.65,360,105.63,6.13
129300,13.12,1.65,358,107.37,6.07
129400,13.09,1.65,358,106.2,6.96
129500,13.12,1.65,360,106.92,6.06
129600,13.11,1.64,358,106.69,6.97
129700,13.12,1.65,358,106.35,6.93
129800,13.13,1.63,358,108.14,6.97
129900,13.1,1.63,358,108.09,7
130000,13.1,1.66,360,106.58,6.93
130100,13.09,1.65,360,107.18,6.98
130200,13.09,1.65,360,107.15,6.13
130300,13.09,1.66,360,106.18,7
130400,13.09,1.64,358,106.68,6.07
130500,13.12,1.64,358,106.63,6.97
130600,13.13,1.65,358,106.65,6.05
130700,13.1,1.64,358,105.68,6.9
130800,13.08,1.64,358,106.85,6.05
130900,13.12,1.65,358,107.22,6.08
131000,13.11,1.64,358,107.45,6.94
131100,13.09,1.64,358,107.88,6.92
131200,13.11,1.64,358,106.71,6.08
131300,13.11,1.65,358,107.53,6.09
131400,13.1,1.65,358,107.92,6.12
131500,13.11,1.62,356,104.5,7.03
131600,13.1,1.64,356,106.5,6.15
131700,13.09,1.64,356,105.74,6.02
131800,13.11,1.65,358,106.99,7.03
131900,13.09,1.64,358,106.74,6.92
132000,13.11,1.64,358,105.81,6.05
132100,13.1,1.62,358,104.46,6.98
132200,13.09,1.64,358,107.76,6.07
132300,13.1,1.62,358,103.69,6.92
132400,13.11,1.63,356,105.22,6.04
132500,13.1,1.63,358,105.22,6.07
132600,13.11,1.65,358,106.52,6.98
132700,13.12,1.62,356,105.24,6.06
132800,13.1,1.6,356,106.05,6.95
132900,13.11,1.62,356,104.96,6.06
133000,13.09,1.61,356,104.9,6.93
133100,13.09,1.62,358,104.58,6.09
133200,13.1,1.61,356,105.71,6.06
133300,13.08,1.63,358,105.38,7.01
133400,13.12,1.63,358,106.01,6.96
133500,13.1,1.64,358,105.22,7
133600,13.09,1.63,358,103.97,6.08
133700,13.1,1.63,358,105.51,6.92
133800,13.08,1.63,358,105.23,6.12
133900,13.1,1.63,358,106.15,6.98
134000,13.09,1.62,358,105,6.04
134100,13.1,1.63,356,105.83,6.95
134200,13.1,1.63,358,104.65,6.96
134300,13.13,1.64,356,106.04,6.04
134400,13.1,1.62,356,104.98,6.92
134500,13.13,1.62,358,104.74,6.09
134600,13.1,1.63,358,104.43,6.04
134700,13.12,1.63,358,104.63,6.99
134800,13.11,1.63,358,105.02,6.08
134900,13.11,1.64,358,105.64,6.08
135000,13.12,1.67,360,106.26,6.94
135100,13.11,1.65,358,106.99,7.01
135200,13.12,1.65,358,107.9,6.07
135300,13.09,1.65,358,107.41,6.94
135371,13.1,1.76,366,107.09,6.05
135400,13.11,1.63,358,105.55,6.08
135500,13.11,1.64,356,106.68,6.07
135600,13.1,1.63,358,106.9,6.11
135700,13.09,1.63,356,106.89,6
135800,13.08,1.61,356,104.27,6.05
135900,13.07,1.62,356,106.59,6.05
136000,13.09,1.64,356,106.37,6.02
136100,13.08,1.64,356,108.74,6.94
136200,13.09,1.65,358,107.32,6.96
136300,13.09,1.64,358,107.14,7.03
136400,13.11,1.65,360,107.4,6.94
136500,13.12,1.62,356,104.98,6.04
136600,13.11,1.63,358,106.01,6.04
136700,13.11,1.62,356,105.43,6.1
136800,13.13,1.63,358,105.77,6.05
136900,13.14,1.64,356,107.8,6.05
137000,13.13,1.61,356,104.45,6.09
137054,13.09,1.76,368,107.4,6.13
137100,13.12,1.64,356,107.85,6.18
137200,13.1,1.6,354,104.95,6.12
137300,13.07,1.63,358,107.6,6.1
137400,13.1,1.62,356,105.98,6.95
137500,13.1,1.59,356,104.77,6.03
137600,13.11,1.63,356,106.67,6.06
137700,13.08,1.64,358,106.19,6.05
137800,13.09,1.65,358,106.76,6.07
137900,13.11,1.62,358,106.88,6.08
138000,13.08,1.62,358,107.61,6.07
138100,13.09,1.64,358,107.52,6.04
138200,13.08,1.62,358,107.75,6.05
138300,13.09,1.63,360,107.35,6.09
138400,13.13,1.62,358,107.17,6.97
138500,13.08,1.61,356,106.34,6.11
138600,13.07,1.6,356,104.65,6
138700,13.09,1.63,358,107.56,6.96
138800,13.08,1.61,358,105.4,6.08
138900,13.09,1.65,360,107.59,6.93
139000,13.1,1.64,358,107.79,6.06
139100,13.07,1.63,358,108.11,6.06
139200,13.1,1.63,358,106.94,6.16
139300,13.07,1.64,358,108.15,6.03
139400,13.07,1.64,358,108.53,6.1
139500,13.06,1.63,358,107.6,6.09
139600,13.06,1.63,358,107.66,6.05
139700,13.1,1.64,360,108.23,6.94
139800,13.08,1.63,358,107.91,6.07
139900,13.08,1.63,358,108.24,7
140000,13.09,1.64,358,107.99,7.01
140100,13.08,1.62,358,107.18,7
140200,13.1,1.64,360,107.69,6.95
140300,13.07,1.64,358,107.45,6.98
140400,13.09,1.61,358,104.77,6.02
140500,13.08,1.63,358,105.29,6.05
140600,13.07,1.64,360,107.4,6.99
140700,13.09,1.65,360,108.46,6.15
140800,13.1,1.64,358,106.65,6.03
140900,13.11,1.64,358,106.45,6.1
141000,13.1,1.63,358,104.45,6.95
141100,13.08,1.66,358,107.02,6.11
141105,13.11,1.67,360,105.23,6.09
141200,13.12,1.65,360,106.53,6.1
141205,13.1,1.75,368,107.65,6.07
141300,13.09,1.65,358,106.98,6.04
141400,13.12,1.63,358,106.42,6.09
141500,13.12,1.65,358,107.18,6.99
141600,13.11,1.64,358,107.79,7
141700,13.12,1.65,358,106.46,6.95
141800,13.07,1.62,358,104.24,6.08
141900,13.09,1.64,358,106.92,6.08
142000,13.1,1.64,358,106.42,6.04
142100,13.11,1.63,356,105.51,6.12
142200,13.11,1.64,358,106.59,6.07
142300,13.09,1.65,358,108.86,6.1
142400,13.1,1.63,358,106.09,6.06
142500,13.11,1.66,360,107.72,6.12
142600,13.09,1.66,358,106.93,6.13
142700,13.08,1.65,358,107.87,6.11
142800,13.11,1.66,358,107.53,6.07
142900,13.09,1.65,358,108.02,6.05
143000,13.11,1.63,358,105.16,6.08
143100,13.11,1.65,358,108.05,6.03
143200,13.11,1.64,360,106.75,6.06
143300,13.1,1.66,360,107.5,6.15
143400,13.12,1.66,360,106.48,6.97
143500,13.1,1.66,360,107.47,6.97
143600,13.11,1.65,358,107.51,6.97
143700,13.09,1.67,360,107.02,6.99
143800,13.1,1.65,358,108.7,6.95
143900,13.13,1.65,358,107.34,6.13
144000,13.1,1.67,360,106.43,6.98
144100,13.1,1.65,358,106.83,6.98
144200,13.12,1.66,358,108.57,6.07
144300,13.1,1.66,358,107.68,6.96
144400,13.1,1.66,358,107.15,6.99
144500,13.12,1.65,358,108.25,6.08
144600,13.11,1.67,358,107.27,6.99
144700,13.11,1.65,358,107.5,6.98
144800,13.1,1.65,358,108.51,6.04
144900,13.11,1.66,358,107.81,7
145000,13.12,1.67,358,107.86,6.96
145100,13.12,1.68,358,107.69,6.91
145200,13.11,1.67,360,107.01,6.06
145300,13.13,1.66,358,107.64,6.1
145400,13.11,1.67,358,107.78,6.95
145500,13.09,1.66,358,107.96,6.94
145600,13.09,1.67,358,108.59,6.97
145700,13.09,1.67,358,107.89,6.03
145800,13.11,1.67,358,106.65,6.94
145900,13.11,1.66,358,107.11,6.04
146000,13.11,1.66,360,107.42,6.16
146100,13.12,1.67,360,106.31,6.04
146176,13.1,1.7,360,106.2,6.12
146200,13.12,1.7,360,106.18,5.85
146300,13.11,1.69,360,105.05,7.06
146400,13.14,1.68,360,106.26,6.73
146500,13.12,1.67,358,107.52,6.69
146600,13.12,1.66,358,106.83,6.12
146700,13.12,1.68,358,106.57,6.98
146800,13.13,1.65,358,105.15,6.1
146900,13.12,1.66,358,108.06,6.04
147000,13.11,1.67,360,105.89,6.69
147100,13.13,1.67,358,107.23,6.95
147200,13.11,1.67,358,105.8,6.99
147300,13.12,1.68,358,107.35,6.1
147400,13.1,1.68,358,105.95,6.06
147500,13.12,1.7,360,105.92,7.06
147600,13.11,1.69,360,106.31,7
147700,13.11,1.67,360,106.98,6.99
147800,13.1,1.69,360,105.96,6.07
147900,13.14,1.67,358,107.73,6.76
148000,13.12,1.67,358,106.12,6.13
148100,13.1,1.67,358,106.45,6.11
148200,13.11,1.68,358,105.81,6.08
148300,13.11,1.67,358,107.93,6.05
148400,13.12,1.68,360,106.91,6.09
148500,13.1,1.67,358,106.15,6.68
148600,13.09,1.67,358,107.13,6.95
148700,13.11,1.67,358,107.6,6.74
148800,13.09,1.67,358,108.11,6.76
148900,13.06,1.68,360,107.47,6.07
149000,13.11,1.66,358,108.28,6.1
149100,13.11,1.68,358,108.14,6.75
149200,13.11,1.68,360,106.84,6.06
149300,13.1,1.69,358,107.16,6.73
149400,13.09,1.67,358,107.79,6.96
149500,13.1,1.66,358,107.93,6.69
149600,13.1,1.67,358,106.66,6.93
149700,13.09,1.68,358,107.02,6.76
149800,13.12,1.67,360,107.51,6.76
149900,13.09,1.68,358,107.5,6.69
150000,13.09,1.67,358,106.05,6.04
150100,13.09,1.66,358,107.96,6.06
150200,13.11,1.68,360,107.35,6.13
150300,13.11,1.68,358,107.47,6.92
150400,13.12,1.68,360,106.61,6.77
150500,13.12,1.68,360,106.21,6.74
150600,13.12,1.69,360,105.52,6.09
150700,13.11,1.69,360,105.79,6.71
150800,13.09,1.69,360,104.95,6.74
150900,13.12,1.67,360,107.51,6.05
151000,13.09,1.67,358,108.15,7
151100,13.1,1.69,358,105.86,6.98
151200,13.09,1.68,360,106.93,6.98
151300,13.11,1.67,358,108.01,6.7
151400,13.09,1.68,358,106.57,6.7
151500,13.1,1.68,360,106.48,6.94
151600,13.09,1.67,358,106.37,6.07
151700,13.1,1.67,358,108,6.13
151800,13.09,1.69,360,108.27,6.07
151900,13.07,1.68,358,107.58,6.05
152000,13.11,1.67,360,107.91,6.09
152100,13.11,1.67,358,108.37,6.72
152200,13.11,1.67,358,107.19,6.9
152300,13.11,1.67,360,108.53,6.04
152400,13.1,1.67,358,108.24,6.08
152500,13.09,1.67,358,107.68,6.69
152600,13.1,1.67,358,107.56,6.08
152700,13.09,1.67,358,107.81,6.68
152800,13.1,1.67,358,107.82,6.73
152900,13.1,1.66,358,108.63,6.04
153000,13.11,1.67,358,107.33,6.94
153100,13.13,1.67,358,107.26,6.04
153200,13.1,1.65,356,105.95,6.08
153300,13.11,1.66,358,106.99,6.67
153400,13.09,1.67,358,106.39,6.98
153500,13.08,1.67,358,107.12,6.06
153600,13.1,1.67,360,107.33,6.09
153700,13.12,1.64,358,106.29,6.73
153800,13.09,1.66,358,108.37,7.01
153900,13.06,1.63,358,106.59,6.02
154000,13.11,1.65,358,108.01,5.99
154100,13.1,1.66,360,106.66,6.63
154200,13.07,1.66,360,107.58,6.72
154300,13.07,1.65,358,107.72,6.02
154400,13.05,1.65,358,108.08,6.09
154500,13.08,1.66,360,107.51,6.9
154501,13.09,1.74,366,106.8,6.02
154600,13.08,1.66,362,105.06,6.7
154700,13.05,1.64,358,107.76,6.1
154800,13.04,1.63,358,105.77,6.03
154900,13.06,1.63,356,105.07,6.09
155000,13.1,1.64,358,106.31,6.14
155100,13.1,1.65,358,107.39,6.73
155200,13.12,1.64,358,104.87,6.7
155300,13.1,1.67,362,106.71,6.98
155400,13.09,1.66,358,106.54,6.71
155500,13.09,1.66,358,107.87,6.73
155600,13.1,1.67,360,106.26,6.07
155700,13.1,1.65,358,107.21,6.06
155800,13.11,1.65,356,105.58,6.75
155900,13.12,1.64,358,105.41,6.76
156000,13.1,1.64,358,106.33,6.93
156100,13.1,1.65,358,106.41,6.81
156200,13.1,1.65,358,105.42,6.07
156300,13.11,1.66,358,105.98,6.1
156400,13.13,1.66,360,106.29,6.06
156500,13.13,1.66,358,108.05,6.04
156600,13.12,1.66,358,107.34,6.11
156700,13.1,1.66,358,107.58,6.11
156800,13.11,1.65,356,104.13,6.92
156900,13.09,1.64,358,104.73,6.73
157000,13.13,1.63,356,103.13,6.74
157100,13.09,1.64,358,104.85,6.08
157200,13.11,1.63,358,104.84,6.02
157300,13.13,1.64,356,104.39,6.96
157400,13.12,1.62,356,105.09,6.04
157500,13.09,1.64,356,105.63,6.11
157600,13.08,1.65,358,106.66,6.05
157700,13.1,1.63,356,104.41,6.07
157800,13.08,1.66,358,106.85,6.07
157900,13.09,1.65,358,105.41,6.11
158000,13.1,1.64,356,104.68,6.82
158100,13.1,1.64,358,105.12,6.98
158200,13.11,1.66,358,106.58,6.08
158300,13.1,1.65,358,104.25,6.07
158400,13.1,1.66,358,106.46,6.08
158500,13.14,1.66,358,105.86,6.03
158600,13.1,1.65,358,105.08,6.06
158700,13.12,1.65,358,104.55,6.14
158800,13.11,1.65,358,104.8,6.12
158900,13.1,1.64,358,105.04,6.1
159000,13.09,1.65,358,104.9,6.8
159100,13.11,1.65,358,104.49,6.72
159200,13.12,1.65,356,104.14,6.09
159300,13.1,1.65,358,105.2,6.08
159400,13.11,1.65,358,105.86,6.07
159500,13.11,1.66,358,106.16,6.97
159600,13.1,1.66,358,105.94,6.99
159700,13.1,1.65,358,104.57,6.98
159800,13.09,1.66,358,104.18,6.78
159900,13.13,1.66,358,106.99,6.08
160000,13.13,1.64,356,104.51,6.75
160050,13.11,1.7,362,106.06,6.06
160100,13.11,1.65,358,107.48,6.05
160200,13.12,1.64,358,105.15,6.16
160300,13.12,1.65,356,105.57,6.07
160400,13.11,1.65,356,106.45,6.11
160500,13.11,1.65,358,107.75,6.07
160600,13.1,1.64,358,106.16,6.14
160700,13.1,1.65,358,106.27,6.05
160800,13.07,1.65,358,104.71,6.1
160900,13.11,1.65,358,107.56,6.7
161000,13.13,1.65,356,106.21,6.96
161100,13.13,1.67,358,108.31,6.05
161200,13.11,1.64,356,105.73,6.12
161300,13.11,1.65,358,107.87,6.01
161400,13.1,1.66,358,105.54,6.07
161500,13.1,1.66,358,108.06,6.98
161600,13.14,1.66,358,107.76,6.09
161700,13.11,1.65,356,105.16,6.71
161800,13.12,1.65,358,104.71,6.06
161900,13.09,1.66,358,106.79,6.77
162000,13.09,1.65,356,105.76,6.03
162100,13.11,1.68,358,107.22,6.09
162200,13.13,1.66,358,106.77,6.78
162300,13.12,1.65,358,105.75,6.07
162400,13.11,1.66,358,104.09,7
162500,13.12,1.65,358,105.91,6.71
162600,13.12,1.66,358,105.75,6.09
162700,13.14,1.65,358,104.7,6.07
162800,13.15,1.67,358,106.5,6.04
162900,13.13,1.66,358,105.01,6.76
163000,13.14,1.67,358,105.91,6.77
163100,13.1,1.66,358,105.8,6.03
163200,13.15,1.68,358,107.89,6.1
163300,13.14,1.67,358,106.6,6.1
163400,13.11,1.66,358,105.76,6.78
163500,13.12,1.66,358,105.75,6.69
163600,13.13,1.67,358,107.6,6.93
163700,13.12,1.67,358,107.64,6.71
163800,13.13,1.68,358,107.44,6.68
163900,13.11,1.68,358,107.3,6.09
164000,13.13,1.68,358,106.7,6.08
164100,13.11,1.68,358,107.86,6.09
164200,13.13,1.66,358,108.11,6.74
164300,13.12,1.66,358,109.04,6.72
164400,13.12,1.68,358,107.9,6.07
164500,13.15,1.67,358,107.72,7
164600,13.12,1.66,358,107.02,6.09
164700,13.14,1.67,358,107.72,6.06
164800,13.15,1.67,358,108.2,6.94
164900,13.14,1.67,358,107.91,6.05
165000,13.14,1.68,360,106.68,6.7
165100,13.11,1.67,358,107.08,6.71
165200,13.1,1.67,358,107.59,6.09
165300,13.17,1.66,358,105.99,6.06
165400,13.13,1.64,358,105.37,6.92
165500,13.15,1.66,358,106.84,6.1
165600,13.12,1.67,358,107.66,6.12
165700,13.14,1.68,358,107.14,6.09
165800,13.14,1.68,358,107.14,6.07
165900,13.13,1.71,360,104.82,7
166000,13.14,1.67,358,107.41,7.01
166100,13.14,1.69,360,105.51,7.02
166200,13.14,1.67,358,107.76,6.96
166300,13.12,1.68,358,106.35,6.98
166400,13.14,1.68,358,107.8,6.99
166500,13.16,1.68,358,107.24,6.08
166600,13.12,1.69,358,107.82,6.99
166700,13.13,1.68,360,107.36,6.96
166800,13.14,1.68,358,107.54,6.1
166900,13.13,1.68,358,106.96,6.1
167000,13.11,1.68,358,107.47,6.95
167100,13.13,1.69,358,107.57,7
167200,13.13,1.68,358,106.67,6.11
167300,13.13,1.68,356,106.88,6.11
167400,13.15,1.67,356,107.59,6.94
167500,13.15,1.66,356,106.28,7
167600,13.15,1.68,358,106.72,7.01
167700,13.14,1.69,358,106.59,6.05
167800,13.13,1.68,358,106.65,6.04
167900,13.13,1.69,358,105.74,6.97
168000,13.13,1.67,358,108.09,6.99
168100,13.16,1.69,358,107.33,6.11
168200,13.15,1.69,358,105.64,6.06
168300,13.14,1.67,356,107.9,6.09
168400,13.11,1.67,358,107.3,6.08
168500,13.14,1.66,356,107.71,6.11
168600,13.14,1.68,358,107.41,7.01
168700,13.16,1.69,356,105.91,6.07
168800,13.17,1.67,358,107.02,6.09
168900,13.15,1.67,358,107.78,6.12
169000,13.14,1.68,358,106.49,6.98
169100,13.13,1.68,358,107.03,6.03
169200,13.15,1.67,358,107.3,6.05
169300,13.13,1.68,356,106.74,6.07
169400,13.13,1.68,358,106.54,6.11
169500,13.14,1.69,358,106.21,6.98
169600,13.12,1.67,358,106.71,7
169700,13.16,1.67,356,107.55,6.11
169800,13.13,1.67,356,107.41,6.96
169900,13.14,1.68,356,107.67,6.18
170000,13.15,1.68,356,107.84,6.1
170100,13.14,1.68,356,107.34,6.97
170200,13.12,1.68,356,107.09,6.04
170300,13.14,1.69,358,105.84,6.97
170400,13.17,1.68,358,107.58,7
170500,13.14,1.69,356,107.43,6.11
170600,13.12,1.68,356,107.49,6.09
170700,13.13,1.67,358,106.59,6.08
170800,13.15,1.67,356,106.93,6.06
170900,13.13,1.67,356,107.7,6.03
171000,13.12,1.67,356,107.81,6.05
171100,13.16,1.68,356,107.49,6.1
171200,13.18,1.67,356,107.11,6.08
171300,13.16,1.68,358,107.57,6.1
171400,13.14,1.68,356,106.72,6.78
171500,13.14,1.68,358,106.35,6.1
171600,13.14,1.66,356,106.82,6.1
171700,13.18,1.66,356,107.6,6.09
171800,13.13,1.68,358,106.42,6.09
171900,13.15,1.7,358,106.04,6.16
172000,13.15,1.68,358,107.48,6.77
172100,13.12,1.69,358,105.71,6.12
172200,13.15,1.68,358,106.27,6.07
172300,13.12,1.66,358,106.6,6.14
172400,13.13,1.66,358,107.28,6.09
172500,13.13,1.67,358,106.38,6.92
172600,13.12,1.67,360,104.9,6.06
172700,13.15,1.66,358,106.44,6.04
172800,13.12,1.67,358,107.18,6.08
172900,13.11,1.66,356,107.91,6.82
173000,13.11,1.67,356,106.77,6.17
173100,13.1,1.65,356,106.75,6.8
173200,13.13,1.65,356,107.81,6.13
173300,13.11,1.65,358,106.82,6.09
173340,13.09,1.72,360,107.18,6.06
173400,13.12,1.66,358,107.15,6.75
173500,13.1,1.65,356,106.8,6.09
173600,13.12,1.68,358,106.52,6.1
173700,13.12,1.66,358,106.47,6.72
173800,13.12,1.65,358,106.28,6.11
173900,13.1,1.64,358,106.86,6.1
174000,13.11,1.67,358,106.13,6.08
174008,13.13,1.84,370,104.87,5.63
174100,13.1,1.69,358,105.8,6.07
174200,13.11,1.65,358,106.08,6.07
174300,13.1,1.65,358,107.34,6.08
174400,13.09,1.65,356,105.74,6.02
174500,13.11,1.65,356,106.6,6.1
174600,13.08,1.66,358,105.55,6.08
174700,13.12,1.64,356,107.22,6.08
174800,13.12,1.64,358,107.18,6.07
174900,13.08,1.65,358,106.96,6.08
175000,13.13,1.65,358,106.51,6.75
175100,13.12,1.65,356,106.95,6.13
175101,13.11,1.85,370,106.35,6.08
175200,13.11,1.7,360,105.04,6.08
175300,13.11,1.65,358,106.98,6.04
175400,13.09,1.66,358,107.17,6.82
175500,13.1,1.67,358,106.74,6.73
175600,13.11,1.66,358,105.52,6.05
175700,13.12,1.65,356,107.52,6.11
175800,13.11,1.66,358,108.99,6.06
175900,13.1,1.65,356,106.77,7.01
176000,13.1,1.64,358,107.22,6.96
176100,13.08,1.64,356,107.39,6.14
176200,13.11,1.65,356,106.43,6.09
176300,13.1,1.64,356,105.9,6.09
176400,13.11,1.65,356,106.03,6.7
176500,13.1,1.65,358,107.07,6.08
176600,13.1,1.65,358,106.99,6.72
176700,13.09,1.65,358,106.87,7
176800,13.09,1.65,358,107.26,7.01
176900,13.1,1.65,358,108.03,6.08
177000,13.09,1.65,358,107.54,6.7
177100,13.07,1.63,358,107.47,6.08
177200,13.12,1.65,358,107.81,6.73
177300,13.09,1.64,356,108.07,6.98
177400,13.1,1.65,358,107.7,6.94
177500,13.08,1.67,358,106.08,6.95
177600,13.09,1.66,358,105.95,6.65
177700,13.11,1.64,358,107.39,6.8
177800,13.12,1.65,356,107.66,6.92
177900,13.06,1.66,358,108.16,7
178000,13.1,1.67,358,105.38,6.99
178100,13.13,1.67,358,106.26,6.77
178200,13.09,1.66,360,106.33,7
178300,13.1,1.64,358,108.28,7.01
178400,13.08,1.66,358,106.11,7
178500,13.11,1.65,358,107.1,6.08
178600,13.09,1.65,358,106.99,7.02
178700,13.1,1.65,358,107.78,6.75
178800,13.08,1.65,358,107.47,6.05
178900,13.08,1.67,360,105.86,7
178901,13.11,1.85,372,104.67,6.11
179000,13.09,1.67,358,106.32,6.08
179100,13.1,1.65,358,107.61,6.99
179200,13.1,1.66,360,106.42,6.97
179300,13.09,1.66,360,106.64,6.97
179400,13.09,1.67,360,105.77,6.94
179500,13.09,1.67,358,107.28,7.03
179600,13.11,1.67,358,106.57,7.02
179700,13.09,1.67,358,105.74,6.73
179800,13.11,1.66,358,107.47,6.05
179900,13.12,1.67,358,106.51,6.73
180000,13.1,1.68,358,105.52,6.78
180100,13.09,1.69,360,105.73,6.99
180200,13.11,1.67,358,106.95,6.99
180300,13.11,1.69,360,105.86,7.03
180400,13.1,1.67,360,106,6.93
180500,13.1,1.69,360,105.97,6.99
180600,13.08,1.68,360,108.22,6.73
180700,13.1,1.68,358,107.16,6.75
180800,13.1,1.68,358,107.44,6.96
180900,13.09,1.68,358,107.25,7
181000,13.12,1.68,358,106.93,7.06
181100,13.16,1.69,360,106.56,7.01
181200,13.09,1.68,358,106.33,6.95
181300,13.12,1.67,358,107.07,7
181400,13.1,1.68,360,106.28,6.78
181500,13.12,1.68,360,106.7,7
181600,13.12,1.68,360,106.99,7.04
181700,13.11,1.68,360,105.57,6.98
181800,13.1,1.67,360,106.05,6.11
181900,13.1,1.69,358,105.67,7
182000,13.11,1.68,360,106.52,6.69
182100,13.11,1.68,358,106.55,6.96
182200,13.13,1.69,360,106.25,6.96
182300,13.1,1.7,358,106.6,6.91
182400,13.09,1.7,358,106,6.77
182500,13.1,1.69,358,106.15,6.92
182600,13.11,1.7,360,105.64,6.07
182700,13.11,1.7,360,107.34,6.99
182800,13.14,1.7,360,106.04,6.99
182900,13.09,1.7,358,106.85,6.72
183000,13.14,1.7,358,106.43,6.99
183100,13.1,1.69,358,107.22,6.75
183200,13.1,1.69,358,107.41,6.96
183300,13.12,1.7,360,106.76,6.99
183400,13.12,1.7,358,106.89,6.72
183500,13.11,1.71,358,106.5,7.01
183600,13.13,1.7,358,106.76,6.99
183700,13.11,1.7,360,106.94,7.07
183800,13.11,1.7,360,106.47,6.74
183900,13.13,1.71,358,106.19,6.97
184000,13.12,1.7,358,106.44,6.11
184100,13.14,1.71,358,106.02,6.99
184200,13.13,1.71,358,106.24,6.91
184300,13.13,1.7,358,105.99,7.03
184400,13.11,1.7,360,106.85,6.39
184500,13.13,1.72,360,105.45,6.55
184600,13.1,1.71,360,104.84,6.82
184700,13.13,1.71,360,106.63,6.38
184800,13.13,1.71,358,106.83,6.19
184900,13.14,1.69,360,106.57,6.49
185000,13.12,1.72,360,105.12,7.08
185100,13.14,1.7,360,107.41,6.08
185200,13.13,1.71,358,106.26,6.82
185300,13.13,1.7,360,106.31,6.4
185400,13.13,1.7,358,106.11,6.56
185500,13.12,1.7,358,106.51,6.93
185600,13.12,1.71,360,105.77,6.15
185700,13.15,1.71,358,106.56,6.66
185800,13.12,1.71,360,105.44,6.95
185900,13.14,1.7,358,106.2,6.77
186000,13.12,1.71,358,105.83,6.13
186100,13.14,1.71,358,106.57,6.41
186200,13.14,1.71,358,106.31,7.01
186300,13.1,1.71,358,105.56,6.74
186400,13.13,1.72,358,105.85,7.01
186500,13.12,1.71,360,106.15,7.04
186600,13.14,1.71,360,106.26,6.61
186700,13.12,1.72,358,104.31,6.51
186800,13.15,1.71,358,106.42,6.15
186900,13.13,1.71,360,106.14,6.77
187000,13.14,1.74,360,105.3,6.75
187100,13.12,1.71,358,105.41,6.77
187200,13.14,1.7,358,106.34,6.71
187300,13.12,1.71,358,106.43,6.72
187400,13.13,1.71,358,105.94,7
187500,13.11,1.7,358,106.21,6.75
187600,13.13,1.7,358,106.88,6.97
187700,13.13,1.7,360,106.74,6.13
187800,13.13,1.71,358,106,6.73
187900,13.13,1.71,360,106.15,6.97
188000,13.13,1.7,360,106.36,6.96
188100,13.14,1.71,358,106.53,6.94
188200,13.12,1.71,360,106.53,6.08
188300,13.12,1.71,358,106.57,6.97
188400,13.11,1.72,358,105.47,6.81
188500,13.16,1.71,358,106.04,6.81
188600,13.14,1.7,358,106.12,7.02
188700,13.14,1.72,358,105.57,6.09
188800,13.12,1.71,358,105.18,6.09
188900,13.15,1.7,358,106.82,6.94
189000,13.13,1.71,360,106.25,7
189100,13.11,1.72,360,106.36,7.08
189200,13.13,1.71,360,105.72,6.07
189300,13.12,1.7,358,107.33,6.14
189400,13.13,1.7,360,106.59,6.8
189500,13.16,1.71,360,105.93,6.1
189600,13.11,1.71,360,106.85,6.97
189700,13.14,1.77,362,106.46,7
189800,13.13,1.72,358,105.3,7
189900,13.13,1.71,360,106.55,6.96
190000,13.13,1.72,358,105.93,6.12
190100,13.13,1.71,360,105.8,6.16
190200,13.16,1.72,358,106.2,6.96
190300,13.14,1.71,360,105.51,6.12
190400,13.15,1.74,360,104.48,6.07
190500,13.14,1.71,358,105.41,7.07
190600,13.14,1.75,358,105.62,7.04
190700,13.16,1.75,360,106.5,6.69
190800,13.16,1.7,358,106.51,6.98
190900,13.12,1.71,358,104.66,7
191000,13.13,1.71,358,105.53,6.76
191100,13.13,1.71,358,105.3,7.03
191200,13.14,1.71,360,106.35,7
191300,13.14,1.71,358,106.45,6.7
191400,13.15,1.71,360,105.89,7.06
191500,13.16,1.71,360,106.68,7.11
191600,13.11,1.72,358,104.43,6.94
191700,13.15,1.72,358,105.71,6.79
191800,13.13,1.72,358,105.25,7.01
191900,13.14,1.73,358,104.77,7.03
192000,13.15,1.71,358,105.31,6.72
192100,13.17,1.73,358,104.93,6.98
192200,13.15,1.73,360,104.89,6.12
192300,13.16,1.73,358,104.82,6.8
192400,13.13,1.72,360,105.47,6.99
192500,13.13,1.73,360,105.4,7.1
192600,13.14,1.74,360,105.96,6.78
192700,13.15,1.71,358,106.14,6.75
192800,13.15,1.73,360,105.27,6.76
192900,13.14,1.72,358,106.14,6.74
193000,13.15,1.72,358,105.32,7
193100,13.14,1.72,358,106.29,6.13
193200,13.15,1.72,360,105.17,6.67
193300,13.13,1.73,358,104.66,6.13
193400,13.15,1.72,360,105.82,6.99
193500,13.14,1.72,358,105.21,6.8
193600,13.14,1.72,358,104.87,6.07
193700,13.13,1.72,358,105.25,7.01
193800,13.16,1.72,358,105.41,7.01
193900,13.14,1.72,358,105.35,6.78
194000,13.13,1.71,358,105.17,6.14
194100,13.12,1.71,358,105.82,6.11
194200,13.14,1.71,358,105.95,6.13
194300,13.12,1.72,360,104.7,6.73
