342900 , 13.2 , 1.64 , 344 , 105.66 , 8.83 
343000 , 13.18 , 1.63 , 338 , 106.1 , 8.69 
343100 , 13.18 , 1.64 , 344 , 106.7 , 8.25 
343200 , 13.18 , 1.63 , 352 , 105.92 , 8.11 
343300 , 13.21 , 1.64 , 346 , 105.9 , 8.14 
343400 , 13.21 , 1.65 , 342 , 105.92 , 8.13 
343500 , 13.22 , 1.63 , 338 , 106.37 , 9.03 
343600 , 13.21 , 1.65 , 350 , 105.44 , 8.61 
343700 , 13.21 , 1.64 , 344 , 106.73 , 8.28 
343800 , 13.21 , 1.65 , 354 , 106.34 , 8.64 
343807 , 13.19 , 1.75 , 354 , 103.54 , 7.37 
343900 , 13.2 , 1.67 , 350 , 106.71 , 8.74 
344000 , 13.19 , 1.66 , 352 , 106.48 , 8.16 
344100 , 13.19 , 1.65 , 348 , 106.06 , 8.9 
344200 , 13.18 , 1.65 , 342 , 105.64 , 8.82 
344300 , 13.22 , 1.66 , 334 , 105.3 , 8.91 
344400 , 13.19 , 1.66 , 348 , 105.55 , 8.84 
344500 , 13.22 , 1.65 , 346 , 106.29 , 8.26 
344600 , 13.2 , 1.64 , 344 , 107.28 , 9 
344700 , 13.19 , 1.64 , 340 , 106.24 , 8.3 
344800 , 13.18 , 1.65 , 346 , 105.4 , 8.82 
344900 , 13.2 , 1.64 , 350 , 106.56 , 8.4 
345000 , 13.21 , 1.64 , 340 , 106.58 , 8.74 
345100 , 13.21 , 1.65 , 348 , 105.63 , 8.98 
345128 , 13.2 , 1.71 , 340 , 105 , 7.95 
345159 , 13.2 , 1.78 , 366 , 105.08 , 7.23 
345200 , 13.2 , 1.71 , 352 , 106.36 , 7.93 
345300 , 13.18 , 1.67 , 342 , 105.69 , 8.5 
345400 , 13.17 , 1.66 , 360 , 104.83 , 8.76 
345500 , 13.19 , 1.66 , 344 , 105.33 , 8.64 
345600 , 13.21 , 1.65 , 342 , 105.98 , 8.69 
345700 , 13.18 , 1.65 , 332 , 106.09 , 8.46 
345800 , 13.18 , 1.65 , 336 , 106.19 , 8.8 
345900 , 13.18 , 1.64 , 340 , 105.76 , 8.42 
346000 , 13.17 , 1.64 , 338 , 104.98 , 8.47 
346100 , 13.19 , 1.65 , 348 , 105.72 , 8.11 
346200 , 13.18 , 1.64 , 346 , 105.9 , 8.86 
346243 , 13.18 , 1.76 , 370 , 102.62 , 7.93 
346244 , 13.19 , 1.77 , 340 , 103.26 , 7.82 
346300 , 13.18 , 1.69 , 362 , 107.22 , 8.43 
346400 , 13.18 , 1.65 , 360 , 108.09 , 8.71 
346500 , 13.2 , 1.66 , 338 , 107.48 , 8.7 
346600 , 13.21 , 1.65 , 342 , 106.77 , 8.54 
346700 , 13.18 , 1.65 , 346 , 106.99 , 8.66 
346800 , 13.18 , 1.66 , 348 , 107.05 , 8.75 
346900 , 13.18 , 1.64 , 352 , 107.17 , 8.3 
347000 , 13.19 , 1.65 , 340 , 106.16 , 8.48 
347100 , 13.2 , 1.65 , 342 , 107.87 , 8.46 
347200 , 13.19 , 1.64 , 350 , 106.79 , 8.94 
347300 , 13.19 , 1.64 , 344 , 106.3 , 8.84 
347400 , 13.2 , 1.64 , 336 , 106.5 , 8.2 
347500 , 13.2 , 1.65 , 336 , 107.2 , 8.28 
347600 , 13.18 , 1.65 , 340 , 106.6 , 8.46 
347700 , 13.21 , 1.64 , 348 , 106.65 , 8.57 
347800 , 13.21 , 1.65 , 342 , 107.25 , 8.21 
347900 , 13.17 , 1.64 , 336 , 106.25 , 8.3 
348000 , 13.18 , 1.64 , 344 , 106.93 , 8.69 
348100 , 13.17 , 1.66 , 342 , 106.41 , 8.83 
348200 , 13.14 , 1.64 , 342 , 106.77 , 8.15 
348300 , 13.15 , 1.65 , 344 , 106.49 , 8.35 
348400 , 13.16 , 1.65 , 344 , 106.64 , 8.67 
348500 , 13.18 , 1.63 , 346 , 107.23 , 8.98 
348600 , 13.18 , 1.65 , 342 , 107.5 , 8.27 
348700 , 13.18 , 1.64 , 338 , 106.69 , 8.46 
348800 , 13.15 , 1.65 , 340 , 106.92 , 8.97 
348900 , 13.15 , 1.64 , 352 , 107.54 , 8.55 
349000 , 13.12 , 1.65 , 346 , 107.19 , 8.95 
349100 , 13.15 , 1.65 , 344 , 107.15 , 8.09 
349200 , 13.15 , 1.64 , 362 , 107.34 , 8.38 
349300 , 13.14 , 1.63 , 336 , 106.1 , 8.37 
349400 , 13.15 , 1.64 , 348 , 106.99 , 8.33 
349500 , 13.15 , 1.65 , 344 , 107.43 , 8.56 
349600 , 13.15 , 1.64 , 338 , 107.15 , 8.4 
349700 , 13.14 , 1.65 , 332 , 106.74 , 8.85 
349800 , 13.12 , 1.64 , 340 , 107.51 , 9.01 
349900 , 13.13 , 1.65 , 338 , 106.53 , 8.15 
350000 , 13.15 , 1.65 , 348 , 106.66 , 8.94 
350100 , 13.14 , 1.65 , 346 , 105.7 , 8.58 
350200 , 13.15 , 1.65 , 362 , 107.09 , 8.75 
350300 , 13.18 , 1.65 , 346 , 106.89 , 8.96 
350400 , 13.14 , 1.66 , 354 , 108.14 , 8.48 
350500 , 13.14 , 1.65 , 356 , 106.99 , 9.09 
350600 , 13.12 , 1.65 , 356 , 107.29 , 8.5 
350700 , 13.17 , 1.64 , 352 , 106.09 , 8.7 
350800 , 13.15 , 1.64 , 346 , 106.35 , 8.43 
350900 , 13.12 , 1.65 , 350 , 106.16 , 8.99 
351000 , 13.15 , 1.65 , 344 , 106.06 , 8.95 
351100 , 13.14 , 1.65 , 346 , 106.13 , 8.14 
351200 , 13.16 , 1.65 , 346 , 105.94 , 8.96 
351300 , 13.14 , 1.65 , 338 , 106.21 , 8.51 
351400 , 13.13 , 1.65 , 348 , 104.94 , 8.97 
351500 , 13.14 , 1.66 , 356 , 107.34 , 8.29 
351600 , 13.17 , 1.65 , 338 , 106.62 , 8.46 
351700 , 13.17 , 1.65 , 342 , 105.87 , 8.84 
351800 , 13.12 , 1.64 , 348 , 106.16 , 9.16 
351900 , 13.13 , 1.66 , 346 , 106.52 , 8.98 
352000 , 13.16 , 1.65 , 346 , 105.62 , 9 
352100 , 13.16 , 1.65 , 346 , 105.65 , 8.67 
352200 , 13.14 , 1.66 , 352 , 106.77 , 8.32 
352300 , 13.16 , 1.67 , 336 , 106.46 , 8.76 
352400 , 13.12 , 1.67 , 346 , 106.21 , 8.9 
352500 , 13.14 , 1.65 , 336 , 106.68 , 8.79 
352600 , 13.13 , 1.66 , 344 , 105.58 , 8.47 
352700 , 13.13 , 1.66 , 360 , 105.94 , 8.77 
352800 , 13.15 , 1.66 , 354 , 106.51 , 8.83 
352900 , 13.16 , 1.66 , 342 , 105.76 , 8.4 
353000 , 13.16 , 1.67 , 348 , 105.98 , 8.37 
353100 , 13.16 , 1.65 , 346 , 105.69 , 9.02 
353200 , 13.14 , 1.65 , 338 , 106.39 , 8.97 
353300 , 13.16 , 1.66 , 348 , 106.18 , 8.39 
353400 , 13.16 , 1.65 , 346 , 105.21 , 8.73 
353500 , 13.12 , 1.65 , 338 , 106.69 , 8.2 
353600 , 13.14 , 1.66 , 342 , 106.28 , 8.3 
353700 , 13.16 , 1.66 , 360 , 106.28 , 8.51 
353800 , 13.14 , 1.65 , 350 , 106.5 , 8.56 
353900 , 13.15 , 1.66 , 358 , 106.27 , 9.01 
354000 , 13.17 , 1.65 , 344 , 105.85 , 8.77 
354100 , 13.16 , 1.65 , 346 , 105.48 , 8.8 
354200 , 13.12 , 1.65 , 354 , 106.07 , 8.77 
354300 , 13.14 , 1.66 , 340 , 105.99 , 8.65 
354400 , 13.14 , 1.66 , 346 , 106.07 , 9.09 
354500 , 13.15 , 1.65 , 348 , 105.94 , 8.72 
354600 , 13.16 , 1.66 , 344 , 105.31 , 8.66 
354700 , 13.13 , 1.66 , 336 , 105.73 , 8.74 
354800 , 13.13 , 1.66 , 340 , 105.62 , 8.56 
354900 , 13.14 , 1.65 , 344 , 105.54 , 8.27 
355000 , 13.14 , 1.65 , 346 , 105.52 , 9.07 
355100 , 13.14 , 1.65 , 340 , 106.45 , 8.47 
355200 , 13.16 , 1.66 , 340 , 106.38 , 8.33 
355300 , 13.13 , 1.65 , 352 , 105.86 , 8.62 
355400 , 13.15 , 1.65 , 336 , 106.11 , 8.77 
355500 , 13.16 , 1.64 , 346 , 105.98 , 8.4 
355600 , 13.17 , 1.65 , 340 , 105.23 , 8.65 
355700 , 13.13 , 1.66 , 336 , 107.26 , 8.49 
355800 , 13.17 , 1.66 , 348 , 105.13 , 9.13 
355900 , 13.13 , 1.64 , 346 , 105.6 , 8.46 
356000 , 13.14 , 1.65 , 350 , 104.92 , 8.89 
356100 , 13.14 , 1.64 , 346 , 104.78 , 8.89 
356200 , 13.14 , 1.66 , 340 , 106.41 , 8.27 
356300 , 13.14 , 1.65 , 350 , 105.6 , 8.87 
356400 , 13.16 , 1.64 , 344 , 105.84 , 9.17 
356500 , 13.17 , 1.65 , 338 , 106.32 , 8.56 
356600 , 13.17 , 1.67 , 342 , 105.92 , 8.61 
356700 , 13.15 , 1.66 , 342 , 105.86 , 8.85 
356800 , 13.15 , 1.65 , 350 , 106.54 , 8.33 
356900 , 13.15 , 1.65 , 350 , 106.19 , 9.16 
357000 , 13.16 , 1.66 , 336 , 106.07 , 8.49 
357100 , 13.15 , 1.64 , 348 , 105.27 , 8.8 
357200 , 13.14 , 1.64 , 348 , 105.6 , 8.72 
357300 , 13.15 , 1.66 , 338 , 105.24 , 8.39 
357400 , 13.17 , 1.65 , 336 , 104.61 , 8.4 
357500 , 13.17 , 1.65 , 350 , 105.94 , 8.67 
357600 , 13.15 , 1.65 , 340 , 105.23 , 8.8 
357700 , 13.15 , 1.65 , 342 , 106.48 , 9.04 
357800 , 13.14 , 1.65 , 346 , 105.51 , 8.6 
357900 , 13.17 , 1.65 , 340 , 105.68 , 8.34 
358000 , 13.16 , 1.64 , 346 , 106.05 , 8.27 
358100 , 13.13 , 1.64 , 342 , 105.3 , 8.58 
358200 , 13.13 , 1.65 , 334 , 105.49 , 8.75 
358300 , 13.15 , 1.65 , 362 , 105.04 , 9.04 
358400 , 13.15 , 1.66 , 346 , 106.47 , 8.32 
358500 , 13.16 , 1.65 , 338 , 106.5 , 8.69 
358600 , 13.15 , 1.65 , 350 , 106.01 , 8.55 
358700 , 13.17 , 1.65 , 356 , 106.22 , 9.06 
358800 , 13.13 , 1.66 , 358 , 105.65 , 8.71 
358900 , 13.15 , 1.64 , 348 , 105.4 , 8.85 
359000 , 13.16 , 1.65 , 360 , 105.7 , 8.94 
359100 , 13.17 , 1.65 , 358 , 106.17 , 8.24 
359200 , 13.17 , 1.65 , 348 , 105.79 , 8.61 
359300 , 13.17 , 1.65 , 350 , 105.61 , 8.68 
359400 , 13.17 , 1.65 , 348 , 105.33 , 8.87 
359500 , 13.18 , 1.65 , 354 , 106.14 , 8.22 
359600 , 13.15 , 1.66 , 348 , 106.47 , 9.04 
359700 , 13.17 , 1.64 , 346 , 105.55 , 8.96 
359800 , 13.19 , 1.65 , 338 , 105.64 , 8.98 
359900 , 13.17 , 1.64 , 354 , 105.58 , 8.99 
360000 , 13.21 , 1.66 , 352 , 105.53 , 8.29 
360100 , 13.18 , 1.65 , 342 , 105.52 , 8.69 
360200 , 13.18 , 1.65 , 354 , 106.46 , 8.62 
360300 , 13.19 , 1.65 , 342 , 105.42 , 8.54 
360400 , 13.19 , 1.64 , 352 , 105.94 , 8.9 
360500 , 13.21 , 1.65 , 352 , 106.26 , 8.54 
360600 , 13.18 , 1.66 , 354 , 106.67 , 8.73 
360700 , 13.16 , 1.65 , 342 , 105.35 , 8.43 
360800 , 13.18 , 1.66 , 350 , 105.44 , 9.13 
360900 , 13.19 , 1.66 , 360 , 105.49 , 8.27 
361000 , 13.16 , 1.67 , 344 , 106.63 , 8.46 
361100 , 13.21 , 1.65 , 346 , 105.86 , 8.21 
361200 , 13.17 , 1.65 , 352 , 106.06 , 8.31 
361300 , 13.21 , 1.66 , 342 , 105.23 , 8.17 
361400 , 13.18 , 1.67 , 344 , 105.6 , 8.88 
361500 , 13.18 , 1.66 , 342 , 105.88 , 8.28 
361600 , 13.17 , 1.65 , 346 , 107.23 , 8.84 
361700 , 13.17 , 1.64 , 334 , 106.19 , 9.06 
361800 , 13.16 , 1.65 , 350 , 105.39 , 8.2 
361900 , 13.2 , 1.65 , 338 , 105.71 , 8.88 
362000 , 13.16 , 1.66 , 350 , 105.27 , 8.7 
362100 , 13.18 , 1.66 , 342 , 105.55 , 8.25 
362200 , 13.16 , 1.65 , 342 , 105.7 , 8.92 
362300 , 13.17 , 1.66 , 346 , 106.18 , 8.26 
362400 , 13.2 , 1.66 , 350 , 106.53 , 8.62 
362500 , 13.18 , 1.65 , 348 , 106.37 , 8.95 
362600 , 13.18 , 1.69 , 342 , 107.89 , 8.8 
362700 , 13.18 , 1.66 , 340 , 106.74 , 8.79 
362800 , 13.17 , 1.67 , 342 , 106.84 , 8.38 
362900 , 13.18 , 1.68 , 356 , 107.42 , 9.06 
363000 , 13.19 , 1.66 , 358 , 106.04 , 9.07 
363100 , 13.18 , 1.69 , 350 , 106.52 , 8.62 
363200 , 13.14 , 1.67 , 356 , 107 , 8.81 
363300 , 13.16 , 1.68 , 360 , 106.26 , 8.76 
363400 , 13.19 , 1.67 , 344 , 106.71 , 8.93 
363500 , 13.17 , 1.67 , 348 , 106.77 , 8.7 
363600 , 13.15 , 1.67 , 338 , 106.26 , 8.26 
363700 , 13.17 , 1.66 , 352 , 105.32 , 8.69 
363800 , 13.16 , 1.66 , 340 , 105.03 , 8.78 
363900 , 13.18 , 1.66 , 348 , 105.83 , 8.63 
364000 , 13.18 , 1.66 , 346 , 105.91 , 8.21 
364030 , 13.19 , 1.72 , 358 , 107.38 , 7.61 
364100 , 13.18 , 1.68 , 356 , 108.9 , 8.53 
364200 , 13.17 , 1.67 , 354 , 105.87 , 9 
364300 , 13.17 , 1.65 , 342 , 106.25 , 8.92 
364400 , 13.17 , 1.67 , 352 , 106.26 , 8.35 
364476 , 13.19 , 1.76 , 356 , 106.76 , 7.82 
364500 , 13.19 , 1.72 , 338 , 107.43 , 8.07 
364600 , 13.15 , 1.67 , 354 , 107.2 , 8.49 
364700 , 13.16 , 1.65 , 354 , 106.14 , 8.97 
364800 , 13.18 , 1.66 , 344 , 105.79 , 8.57 
364900 , 13.15 , 1.65 , 348 , 105.53 , 8.62 
365000 , 13.14 , 1.66 , 346 , 106 , 8.74 
365100 , 13.16 , 1.65 , 358 , 106.09 , 8.89 
365200 , 13.18 , 1.66 , 356 , 105.7 , 8.93 
365300 , 13.2 , 1.66 , 346 , 106.57 , 8.79 
365400 , 13.19 , 1.67 , 344 , 106.65 , 8.47 
365500 , 13.19 , 1.67 , 354 , 105.73 , 8.48 
365600 , 13.18 , 1.66 , 350 , 106.48 , 8.95 
365700 , 13.19 , 1.66 , 342 , 105.53 , 8.29 
365800 , 13.2 , 1.65 , 334 , 105.57 , 8.87 
365900 , 13.21 , 1.65 , 344 , 105.59 , 8.78 
366000 , 13.18 , 1.64 , 344 , 106.25 , 8.75 
366100 , 13.19 , 1.66 , 338 , 106.04 , 8.71 
366200 , 13.18 , 1.66 , 334 , 105.9 , 8.6 
366300 , 13.18 , 1.66 , 346 , 106.07 , 8.77 
366400 , 13.17 , 1.66 , 340 , 106.41 , 8.81 
366500 , 13.15 , 1.65 , 330 , 106.17 , 8.46 
366600 , 13.16 , 1.65 , 342 , 106.03 , 8.8 
366700 , 13.15 , 1.64 , 344 , 105.97 , 8.38 
366800 , 13.15 , 1.66 , 350 , 106.17 , 8.27 
366900 , 13.16 , 1.65 , 342 , 106.04 , 8.65 
367000 , 13.16 , 1.65 , 338 , 105.46 , 8.95 
367100 , 13.16 , 1.64 , 350 , 105.5 , 8.61 
367200 , 13.14 , 1.66 , 348 , 106.06 , 8.58 
367300 , 13.15 , 1.66 , 344 , 106.11 , 8.82 
367400 , 13.15 , 1.64 , 342 , 105.71 , 8.44 
367500 , 13.11 , 1.65 , 356 , 106.17 , 8.37 
367600 , 13.17 , 1.65 , 340 , 105.62 , 8.2 
367700 , 13.13 , 1.65 , 340 , 106.12 , 8.32 
367800 , 13.13 , 1.66 , 354 , 106.14 , 8.41 
367900 , 13.19 , 1.66 , 340 , 106.31 , 8.57 
368000 , 13.14 , 1.66 , 340 , 106.18 , 8.48 
368100 , 13.15 , 1.64 , 344 , 105.55 , 8.89 
368200 , 13.15 , 1.65 , 336 , 105.59 , 8.8 
368300 , 13.18 , 1.65 , 342 , 105.79 , 8.16 
368400 , 13.15 , 1.64 , 348 , 105.69 , 8.26 
368500 , 13.16 , 1.65 , 354 , 105.78 , 8.63 
368600 , 13.15 , 1.66 , 360 , 106.37 , 8.68 
368700 , 13.17 , 1.64 , 352 , 105.74 , 8.39 
368800 , 13.14 , 1.65 , 360 , 106.36 , 8.62 
368900 , 13.16 , 1.67 , 346 , 107.27 , 8.24 
369000 , 13.16 , 1.64 , 344 , 105.69 , 8.72 
369100 , 13.13 , 1.65 , 348 , 106.12 , 8.48 
369200 , 13.15 , 1.66 , 354 , 105.78 , 8.61 
369300 , 13.16 , 1.65 , 344 , 105.18 , 8.62 
369400 , 13.16 , 1.66 , 346 , 106.5 , 8.75 
369500 , 13.17 , 1.66 , 352 , 106.18 , 9.01 
369600 , 13.15 , 1.66 , 336 , 106.73 , 8.62 
369700 , 13.16 , 1.66 , 336 , 106.37 , 8.97 
369800 , 13.16 , 1.66 , 344 , 105.9 , 8.86 
369900 , 13.14 , 1.65 , 342 , 106.08 , 8.57 
370000 , 13.13 , 1.65 , 338 , 105.91 , 8.08 
370100 , 13.16 , 1.64 , 342 , 105.39 , 8.94 
370200 , 13.11 , 1.65 , 342 , 105.1 , 8.94 
370300 , 13.14 , 1.66 , 356 , 106.09 , 8.72 
370400 , 13.16 , 1.66 , 342 , 105.99 , 8.58 
370500 , 13.13 , 1.65 , 346 , 105.5 , 8.29 
370600 , 13.15 , 1.66 , 342 , 106.42 , 8.49 
370700 , 13.15 , 1.66 , 344 , 106.37 , 8.49 
370800 , 13.12 , 1.67 , 336 , 106 , 8.54 
370900 , 13.15 , 1.66 , 348 , 105.58 , 8.54 
371000 , 13.14 , 1.65 , 348 , 105.8 , 8.13 
371100 , 13.14 , 1.65 , 338 , 105.85 , 9 
371200 , 13.16 , 1.65 , 346 , 106.24 , 8.81 
371300 , 13.16 , 1.65 , 336 , 105.14 , 8.81 
371400 , 13.14 , 1.65 , 332 , 105.53 , 8.75 
371500 , 13.16 , 1.65 , 338 , 105.38 , 8.41 
371600 , 13.16 , 1.66 , 338 , 105.93 , 8.28 
371700 , 13.15 , 1.65 , 330 , 106.91 , 8.71 
371800 , 13.13 , 1.65 , 340 , 106.25 , 8.46 
371900 , 13.14 , 1.65 , 348 , 105.07 , 8.77 
372000 , 13.14 , 1.64 , 346 , 105.3 , 8.46 
372100 , 13.16 , 1.65 , 332 , 106.21 , 9.11 
372200 , 13.15 , 1.64 , 350 , 106.46 , 8.48 
372300 , 13.14 , 1.64 , 338 , 105.85 , 9.09 
372400 , 13.15 , 1.66 , 342 , 106.16 , 8.84 
372500 , 13.15 , 1.65 , 350 , 105.42 , 8.78 
372600 , 13.15 , 1.66 , 350 , 105.8 , 8.76 
372700 , 13.13 , 1.64 , 344 , 106.63 , 8.5 
372800 , 13.14 , 1.66 , 346 , 105.61 , 8.87 
372900 , 13.13 , 1.66 , 348 , 105.92 , 8.81 
373000 , 13.16 , 1.66 , 338 , 105.43 , 8.63 
373100 , 13.16 , 1.66 , 342 , 105.72 , 8.55 
373200 , 13.16 , 1.66 , 344 , 106.63 , 8.8 
373300 , 13.14 , 1.67 , 342 , 105.48 , 8.63 
373400 , 13.15 , 1.66 , 344 , 105.14 , 8.69 
373500 , 13.17 , 1.66 , 346 , 105.94 , 8.67 
373600 , 13.15 , 1.66 , 332 , 105.85 , 8.77 
373700 , 13.17 , 1.67 , 348 , 105.83 , 9.11 
373800 , 13.15 , 1.66 , 338 , 106 , 8.71 
373900 , 13.14 , 1.67 , 340 , 105.92 , 8.83 
374000 , 13.14 , 1.66 , 338 , 104.83 , 8.16 
374100 , 13.14 , 1.66 , 356 , 105.99 , 9.02 
374200 , 13.15 , 1.66 , 332 , 106.04 , 8.3 
374300 , 13.15 , 1.65 , 354 , 106.54 , 8.94 
374400 , 13.14 , 1.66 , 338 , 105.34 , 9 
374500 , 13.18 , 1.67 , 352 , 105.91 , 8.76 
374600 , 13.16 , 1.67 , 340 , 106.11 , 8.25 
374700 , 13.15 , 1.67 , 350 , 105.81 , 8.47 
374800 , 13.15 , 1.66 , 338 , 105.48 , 8.93 
374900 , 13.17 , 1.66 , 356 , 106.25 , 8.34 
375000 , 13.16 , 1.66 , 348 , 104.88 , 8.85 
375100 , 13.16 , 1.65 , 348 , 106.39 , 8.49 
375200 , 13.15 , 1.65 , 346 , 106.56 , 8.74 
375300 , 13.15 , 1.65 , 334 , 105.14 , 8.83 
375400 , 13.13 , 1.66 , 348 , 105.13 , 8.64 
375500 , 13.15 , 1.69 , 336 , 107.05 , 8.4 
375600 , 13.14 , 1.65 , 348 , 105.69 , 9.12 
375700 , 13.17 , 1.66 , 332 , 105.26 , 8.57 
375800 , 13.16 , 1.66 , 342 , 105.65 , 8.28 
375900 , 13.12 , 1.66 , 340 , 106.07 , 9.02 
376000 , 13.15 , 1.66 , 352 , 105.38 , 8.88 
376100 , 13.16 , 1.66 , 354 , 106.15 , 8.3 
376200 , 13.13 , 1.66 , 346 , 105.97 , 9.07 
376300 , 13.16 , 1.66 , 340 , 106.75 , 8.5 
376400 , 13.15 , 1.66 , 346 , 107.14 , 8.85 
376500 , 13.15 , 1.66 , 350 , 105.13 , 8.23 
376600 , 13.15 , 1.65 , 344 , 107.51 , 8.78 
376700 , 13.16 , 1.65 , 336 , 105.31 , 8.53 
376800 , 13.13 , 1.65 , 340 , 106.31 , 8.78 
376900 , 13.15 , 1.66 , 336 , 106.05 , 8.39 
377000 , 13.17 , 1.66 , 342 , 105.93 , 8.46 
377100 , 13.14 , 1.66 , 340 , 105.93 , 8.46 
377200 , 13.15 , 1.65 , 336 , 107.41 , 9.01 
377300 , 13.15 , 1.64 , 344 , 105.29 , 8.68 
377329 , 13.15 , 1.78 , 348 , 107.16 , 8.12 
377400 , 13.17 , 1.7 , 346 , 107.04 , 8.98 
377500 , 13.17 , 1.68 , 362 , 107.73 , 8.54 
377600 , 13.19 , 1.68 , 350 , 107.31 , 8.68 
377700 , 13.17 , 1.68 , 334 , 106.58 , 9.13 
377800 , 13.16 , 1.67 , 348 , 107.65 , 8.44 
377900 , 13.2 , 1.68 , 352 , 106.05 , 9.25 
378000 , 13.2 , 1.68 , 348 , 107.61 , 8.48 
378100 , 13.15 , 1.67 , 344 , 106.58 , 8.5 
378200 , 13.18 , 1.66 , 342 , 106.3 , 8.73 
378300 , 13.16 , 1.68 , 344 , 107.48 , 8.94 
378320 , 13.15 , 1.72 , 358 , 106.25 , 8.16 
378400 , 13.17 , 1.76 , 350 , 107.45 , 7.27 
378500 , 13.17 , 1.68 , 350 , 106.6 , 8.66 
378600 , 13.2 , 1.67 , 346 , 107.65 , 8.86 
378700 , 13.17 , 1.66 , 344 , 106.84 , 8.51 
378800 , 13.17 , 1.68 , 352 , 106.81 , 8.71 
378900 , 13.16 , 1.66 , 342 , 106.42 , 8.94 
379000 , 13.2 , 1.67 , 344 , 107.09 , 8.38 
379100 , 13.2 , 1.66 , 346 , 106.28 , 8.98 
379200 , 13.18 , 1.66 , 352 , 106.94 , 9.02 
379300 , 13.2 , 1.66 , 344 , 107.39 , 8.97 
379400 , 13.16 , 1.67 , 354 , 107.35 , 8.41 
379500 , 13.17 , 1.67 , 346 , 106.93 , 8.67 
379600 , 13.19 , 1.67 , 354 , 106.96 , 8.9 
379700 , 13.19 , 1.66 , 344 , 106.26 , 8.27 
379800 , 13.2 , 1.67 , 338 , 107.16 , 9.11 
379900 , 13.18 , 1.66 , 366 , 106.31 , 8.29 
380000 , 13.2 , 1.7 , 342 , 107.63 , 8.91 
380100 , 13.17 , 1.66 , 360 , 107.5 , 8.37 
380200 , 13.17 , 1.66 , 346 , 107.11 , 8.68 
380300 , 13.18 , 1.71 , 354 , 108.02 , 8.63 
380400 , 13.17 , 1.66 , 342 , 107.25 , 8.93 
380500 , 13.2 , 1.66 , 362 , 106.9 , 8.24 
380600 , 13.19 , 1.66 , 352 , 106.92 , 8.36 
380700 , 13.18 , 1.68 , 346 , 107.07 , 8.6 
380800 , 13.19 , 1.68 , 346 , 107.94 , 8.37 
380900 , 13.16 , 1.65 , 346 , 106.16 , 8.42 
381000 , 13.17 , 1.67 , 362 , 108.07 , 8.36 
381100 , 13.18 , 1.67 , 368 , 107.43 , 8.96 
381200 , 13.18 , 1.67 , 350 , 108.1 , 8.12 
381300 , 13.18 , 1.67 , 342 , 107.09 , 8.78 
381400 , 13.19 , 1.67 , 354 , 107.34 , 8.98 
381500 , 13.17 , 1.67 , 350 , 106.88 , 8.58 
381600 , 13.17 , 1.67 , 350 , 107.22 , 8.61 
381700 , 13.18 , 1.66 , 336 , 106.79 , 9.16 
381800 , 13.19 , 1.67 , 342 , 106.91 , 8.46 
381900 , 13.19 , 1.67 , 346 , 106.92 , 9.03 
382000 , 13.16 , 1.66 , 346 , 107.68 , 8.42 
382100 , 13.16 , 1.66 , 334 , 107.08 , 8.4 
382200 , 13.18 , 1.67 , 346 , 106.22 , 9.12 
382300 , 13.18 , 1.66 , 346 , 107.29 , 9.02 
382400 , 13.18 , 1.67 , 338 , 107.02 , 9.06 
382500 , 13.18 , 1.68 , 348 , 107.87 , 8.61 
382600 , 13.21 , 1.66 , 342 , 106.43 , 8.73 
382700 , 13.16 , 1.67 , 338 , 108.39 , 8.99 
382800 , 13.16 , 1.67 , 338 , 107.09 , 8.52 
382900 , 13.16 , 1.68 , 352 , 108.02 , 8.5 
383000 , 13.2 , 1.67 , 354 , 106.28 , 8.38 
383100 , 13.18 , 1.67 , 360 , 106.9 , 8.87 
383200 , 13.14 , 1.67 , 352 , 107.16 , 8.69 
383300 , 13.19 , 1.66 , 336 , 106.66 , 8.86 
383400 , 13.18 , 1.66 , 352 , 105.96 , 8.28 
383500 , 13.17 , 1.67 , 352 , 107.83 , 8.43 
383600 , 13.17 , 1.67 , 352 , 106.92 , 8.27 
383700 , 13.22 , 1.67 , 354 , 106.28 , 8.94 
383800 , 13.15 , 1.68 , 350 , 107.68 , 9.08 
383900 , 13.18 , 1.67 , 336 , 106.82 , 8.17 
384000 , 13.18 , 1.66 , 358 , 107.44 , 8.31 
384100 , 13.21 , 1.67 , 352 , 106.42 , 8.25 
384200 , 13.16 , 1.66 , 334 , 106.12 , 9.06 
384300 , 13.17 , 1.69 , 352 , 107.67 , 8.8 
384400 , 13.17 , 1.66 , 350 , 105.94 , 8.65 
384500 , 13.19 , 1.65 , 354 , 106.18 , 8.78 
384600 , 13.19 , 1.66 , 352 , 106.51 , 8.15 
384700 , 13.17 , 1.68 , 354 , 107.16 , 8.48 
384800 , 13.19 , 1.67 , 356 , 106.27 , 8.64 
384900 , 13.16 , 1.66 , 340 , 107.91 , 8.83 
385000 , 13.17 , 1.68 , 342 , 106.89 , 9.02 
385100 , 13.17 , 1.67 , 344 , 107.39 , 9.04 
385200 , 13.21 , 1.67 , 360 , 106.56 , 8.53 
385300 , 13.16 , 1.68 , 346 , 107.31 , 8.58 
385400 , 13.19 , 1.65 , 350 , 105.89 , 8.93 
385500 , 13.2 , 1.66 , 354 , 105.52 , 8.33 
385600 , 13.17 , 1.65 , 342 , 105.61 , 8.35 
385700 , 13.21 , 1.66 , 336 , 105.99 , 8.69 
